page,review_index,nama,negara,tipe_traveler,tipe_kamar,durasi_menginap,rating,rating_text,judul_ulasan,teks_ulasan,tanggal
71,368,Felix,Indonesia,Couple,,Stayed 1 night in February 2014,8.0,Excellent,Good Stay,,"February 10, 2014"
71,369,Syed,Malaysia,Solo traveler,,Stayed 4 nights in January 2014,8.3,Excellent,Pleasant stay,"Very nice place to be. The hotel looks good and located near to Jalan Margonda Raya, which is the main road of Depok town. Many shops outside of the hotel and it is just nearby. I will stay here again for my next trip to Depok.","January 26, 2014"
71,370,MUZAFIR,Singapore,Couple,,Stayed 3 nights in January 2014,8.7,Excellent,"Conveinient, delightful and very welcoming","It was a delightful stay, all the staff I have encountered are patient, friendly, helpful, courteous and efficient. The hotel impressed me with their personalized service; for example, they reminded me of breakfast when I woke up late and brings the daily paper to your door every morning and inquired of any other services needed. And when I ordered anything from the restaurant or any call for laundry service, the staff will come very fast; in case there was a delay they will come at the stipulated time promised (Not long either). Any shortcomings will be explained thoroughly and patiently. Clean room and comfortable bed & pillows, I had a hard time waking up since it was very comfortable. The free complimentary Wifi connection was very fast. Only one flaw though, there is no fridge or mini-bar in my room and was initially informed by the reception that the type of room (standard and deluxe rooms)I stayed in, is not provided with one. I was of course surprised but when I asked around from the other staffs, they cited that the hotel is new (4 months old) and in future, a fridge or mini-bar will be provided to all room types. Hope that is true. I believed not all room types are fully available. But generally, I have a good stay and will definitely consider staying there again when it is fully equipped (with a mini-bar that is) or option of a bigger room.","January 09, 2014"
72,371,Budi,Indonesia,Family with young children,,Stayed 1 night in December 2013,8.0,Excellent,Nice hotel with friendly staffs and good breakfast,Definitely will be back for another stay in Depok area,"December 29, 2013"
72,372,Fahmi,Indonesia,Couple,,Stayed 1 night in December 2013,6.0,,Santika depok,Located in the margonda street which is the main street in Depok and behind depok mall make santika depok is very easy to access,"December 24, 2013"
72,373,Anugrah,Indonesia,Couple,,Stayed 1 night in December 2013,7.0,Very good,good room,"No Smoking Room, Good Air Conditioner, King Size Double Bed (not twin), and all of facility can be expected from this room in accordance with insider deal.","December 17, 2013"
72,374,Dadi,Indonesia,Business traveler,,Stayed 2 nights in November 2013,7.3,Very good,What you see is what you get. Value for money.,"I was here for business meeting. It was nice, even though there's nothing much to do inside the hotel. The food, the room and the swimming pool is decent. You can shop and dine in adjacent mall. Short trip only.","December 15, 2013"
72,375,Nisa,Thailand,Solo traveler,,Stayed 1 night in December 2013,8.3,Excellent,very comfortable,"Reception so nice and good commuicated, easy to access, room clean","December 15, 2013"
73,376,Rifai,Indonesia,Family with young children,,Stayed 1 night in December 2013,8.3,Excellent,uniquely designed nice and comfortable hotel,It was a pleasant stay with family. Get to shop freely cause it's just opposite of depok mall. Great buffet also for breakfast,"December 12, 2013"
73,377,ida,Indonesia,Solo traveler,,Stayed 1 night in December 2013,9.3,Exceptional,new hotel and a warm staff performance,A very nice experience for leisure from the crowded of Jakarta city,"December 10, 2013"
73,378,Dale,Canada,Solo traveler,,Stayed 3 nights in November 2013,8.3,Excellent,excellent hotel if you dont need to be downtown,the only complaint I have is the internet service...I couldn't connect to the internet while I was there. All other things were fine,"December 04, 2013"
73,379,Muhammad,Indonesia,Group,,Stayed 3 nights in November 2013,7.3,Very good,Clean en Comfort,"Good Price, close to University of Indonesia, shopping mall, en local food.","December 03, 2013"
73,380,David,Australia,Business traveler,,Stayed 1 night in November 2013,8.0,Excellent,Stylish hotel close to Universitas Indonesia,"This hotel is in the south of Jakarta, near the University of Indonesia. There is not much reason to stay here unless at a conference or visiting the university but for that it is great value with good rooms and a huge breakfast. This is good standard stylish but far from the centre of town and in a rather busy commercial district with zero attractions. The hotel is slightly odd as reception is on 3rd floor and rooms are on 27-29th floors, but that is ok. It lacks an in-room fridge. The map is quite wrong: the hotel looks as if it is across the road from the station, walking distance, but it is in fact some 4-5km further south and on the other side of the road. The hotel adjoins a medium-sized mall so good for shopping and some standard restos and chains.","December 02, 2013"
74,381,VERI,Indonesia,Family with young children,,Stayed 1 night in November 2013,6.3,Good,i like stay in this hotel near shopping ares,"I stay at the hotel because we have an event in the location. I have book hotel through agoda before, i have been dissappointed because I arrived at the hotel for chack in at 2.30 pm, but my room is not ready yet.the front staff told me to be back after gettying phone call from them if the room ready. and one of the lady in the front staf told them to give any room, whereas when I reserved the room through agoda website is determined. its so strange. the man is friendly, but the lady is so horrible. i dont want to come back there","November 21, 2013"
74,382,renny,Indonesia,Couple,,Stayed 1 night in November 2013,7.3,Very good,comfortable room and great breakfast,,"November 15, 2013"
74,383,Fepi,Indonesia,Solo traveler,Superior Twin Room,Stayed 1 night in October 2025,10.0,Exceptional,Exceptional,"Friendly staff, the room is clean, and the breakfast is super delicious with a complete menu.","January 13, 2026"
74,384,Isa,Indonesia,Couple,Superior King Room,Stayed 1 night in August 2025,10.0,Exceptional,Beautiful Morning,"From the 27th floor, there is a beautiful view in the morning. Praise be to God....","August 21, 2025"
74,385,Joni,Indonesia,Solo traveler,Superior Twin Room,Stayed 1 night in July 2025,10.0,Exceptional,Recreational sports,"The place is great, the food is delicious, the location is strategic, and the service is clean and okay.","July 20, 2025"
75,386,Arif,Indonesia,Family with young children,Superior King Room,Stayed 1 night in July 2025,10.0,Exceptional,Very Good,"Comfortable room, honetsly staff, good view from the top, delicious breakfast","July 08, 2025"
75,387,PUTRI,Indonesia,Couple,Deluxe King Room,Stayed 1 night in April 2024,10.0,Exceptional,Exceptional,"The room is clean, but please modify the bathroom again by adding a glass door as a partition between the shower and the toilet and sink, instead of curtains, because water splashes to the side. But the rest is fine, including the service, etc. I have booked here twice because it's convenient for meetings near the mall and then heading straight to the airport.","April 17, 2024"
75,388,Nusaibah,Indonesia,Family with teens,Executive Suite Room,Stayed 1 night in December 2023,10.0,Exceptional,Recommended hotel for staycation.,"The promotional price is super worth it, the place is clean, the service is friendly, and since there is access to the mall, it's easier to snack and watch movies without needing to go far out. 👍 I have stayed at Hotel Santika Depok several times, the only downside is the breakfast menu which is less varied, but overall it's okay. 😁","December 31, 2023"
75,389,Ronny,Indonesia,Family with teens,Superior King Room,Stayed 1 night in September 2023,10.0,Exceptional,Best Services,"Although we stayed only 1 night, the room was very comfortable, the air conditioning was cool enough, the bathroom was clean, and the service was very friendly, starting from the security, receptionist, and restaurant staff, especially the breakfast menu that suited the taste of our family. Thank you for the extraordinary service for our family, next time, God willing, we will stay there again.🙏👍👍👍","September 28, 2023"
75,390,Ismail,Colombia,Solo traveler,Superior King Room,Stayed 8 nights in July 2024,9.6,Exceptional,Exceptional,Todo ok,"July 22, 2024"
76,391,Elmison,Indonesia,Couple,Superior King Room,Stayed 1 night in December 2022,10.0,Exceptional,Exceptional,Gut,"December 04, 2022"
76,392,Franco,Italy,Solo traveler,,Stayed 6 nights in September 2015,8.7,Excellent,buon hotel.,"In generale molto buono, piccolo problems ultima Sera sul costo della cena a buffet.","October 03, 2015"
76,393,Bram,Netherlands,Solo traveler,Superior King Room,Stayed 3 nights in February 2026,8.8,Excellent,Comfortabel hotel met goed ontbijt,De kamer had een prachtig uitzicht over de stad en ondanks dat het een beetje gehorig was wel een heel comfortabel verblijf met schone kamer en een goed ontbijt,"February 11, 2026"
76,394,Dewi,Netherlands,Couple,Superior King Room,Stayed 3 nights in April 2025,9.2,Exceptional,Puas,Disarankan,"May 02, 2025"
76,395,Michel,Indonesia,Family with young children,Superior King Room,Stayed 1 night in July 2019,8.4,Excellent,"Prima hotel met goede staff, hygiene en kwaliteit. Ligging is goed direct verbonden aan DMall.","Prima hotel met goede staff, hygiene en kwaliteit. Ligging is goed direct verbonden aan DMall. De faciliteiten van het hotel zijn beperkt. Klein zwembadje en loopband met crosstrainer. Maar de ligging aan DMall met allerlei faciliteiten maakt dat geen probleem. Het hotel kent een uitstekend ontbijtbuffet","July 16, 2019"
77,396,Asako,Indonesia,Solo traveler,Superior King Room,Stayed 4 nights in July 2025,10.0,Exceptional,朝ご飯おいしかったです,朝ご飯のsotoとbubur、そしてお菓子がおいしかったです。,"July 16, 2025"
77,397,JUNKO,Japan,Couple,Superior Twin Room,Stayed 5 nights in May 2024,7.6,Very good,快適です,コンビニ、モールが近くにあるので買い物は便利てす。部屋も綺麗で、快適に過ごせました。フェイスタオルと冷蔵庫があればもっとよかったです。,"May 28, 2024"
77,398,EIJI,Japan,Business traveler,Superior King Room,Stayed 2 nights in June 2023,5.2,,Above average,朝ご飯は美味しかった。,"June 03, 2023"
77,399,MITSUHIRO,Indonesia,Business traveler,Superior King Room,Stayed 1 night in August 2022,10.0,Exceptional,シンプルなホテル,ホテルは町中にあるので、夕方の到着だったこともあり、とても渋滞した。 モールに隣接しているので、食事、買い物に便利でした。,"August 08, 2022"
77,400,Kiyoko,Japan,Couple,Superior Twin Room,Stayed 2 nights in December 2019,7.6,Very good,デポックに泊まるなら、便利,Dmallに隣接してるので、食事は困りませんでした。 カードキーが１枚しかないので、一人で買い物して来る、といった場合、カードキーを持ってないと、エレベーターで泊ってる部屋まで戻れないし、カードキーを持って出ると、お部屋の空調が止まるし、不便に感じました。,"January 13, 2020"
78,401,Kazuhito,Japan,Business traveler,,Stayed 1 night in November 2015,9.0,Exceptional,シャワールームが,シャワールームがきちんとカーテンなどで仕切れないので、トイレなどの周りが水浸しになるので、カイゼンがあるうれしい。ファイすタオルがなかったので、これもあるとよい。,"November 18, 2015"
78,402,akutagawa,Japan,Business traveler,,Stayed 1 night in November 2015,3.7,,部屋が狭く息苦しい,次回からは使用しません,"November 03, 2015"
78,403,naoko,Japan,Business traveler,,Stayed 3 nights in February 2015,9.3,Exceptional,朝食は★★★★★、タオルは★★★,とにかく朝食が素晴らしい。インドネシア各地の料理が日替わりで楽しめます。スタッフが親切で感じが良い。２回目の滞在です。次回も滞在する予定。残念なのはタオル関係。貧相です。価格からすると妥協するしかないかな。,"February 13, 2015"
78,404,naoko,Japan,Solo traveler,,Stayed 3 nights in October 2014,9.3,Exceptional,harganya kaki lima rasanya bintang lima,,"December 11, 2014"
78,405,Shohei,Japan,Group,,Stayed 1 night in June 2014,6.0,,意外と良かった,意外とサービスもよく、安い割には居心地のよいホテルでした。,"June 30, 2014"
79,406,Anisa,Thailand,Couple,Superior Twin Room,Stayed 5 nights in November 2023,7.6,Very good,Very good,ลำบากที่ไม่มีตู้เย็น และ ไดร์เป่าผม ส่วนอาหารเช้าดีมาก ระบบความปลอดภัยดี เดินทางสะดวก,"November 22, 2023"
79,407,AZIZI,Indonesia,Family with teens,Executive Suite Room,Stayed 1 night in April 2025,10.0,Exceptional,Terbaik,Hotel yg bagus,"April 29, 2025"
79,408,Tantri,Indonesia,Couple,Superior King Room,Stayed 1 night in June 2023,10.0,Exceptional,Sangat amat puas,Semuanyaaa sesuai ekspektasi pertahankan.... Bakal balik lagi sih bawa si bocil 😍🥰,"June 04, 2023"
79,409,Dwi,Indonesia,Family with young children,Superior King Room,Stayed 1 night in April 2023,10.0,Exceptional,Terbaik pelayanannya,"Sya dtg jm 10.30 dan anak2 ud mnt berenang tapiiii br jm 11uda pd kedinginan.. Untungnya staff nyaa sgt sigap, memberi kamar yang memang sdh av alias check in lbh awal.. Masya allaah mba nya baik bgtt..","April 28, 2023"
79,410,Eva,Indonesia,Family with young children,Executive Suite Room,Stayed 2 nights in December 2022,8.4,Excellent,Oke,"Tempat yg bagus untuk staycation dgn keluarga,turun lgs mall,kanan kiri pertokoan lengkap dgn salon,dll dll,belakang pasar tradisional,depan jalan raya aktif,taxy standby,kolam renang agak kecil","January 08, 2023"
80,411,Wawan,Indonesia,Couple,Deluxe Twin Room,Stayed 1 night in January 2023,9.2,Exceptional,Hotel Santika,"Staff receptionist ramah2, makanannya bervariasi dan enak..cuma kolam renangnya gk ada yg buat anak2..","January 02, 2023"
80,412,Hadi,Indonesia,Family with young children,Superior Room,Stayed 1 night in December 2022,6.8,Good,Wisatawan keluarga,Menginap,"December 29, 2022"
80,413,DINAR,Indonesia,Family with young children,Superior King Room,Stayed 2 nights in May 2022,8.4,Excellent,Excellent,"lumayan buat bermalam beberapa hari pas acara keluarga, cari makan gampang krn 1 tempat dg mall","August 30, 2022"
80,414,Ade,Indonesia,Family with young children,Superior Twin Room,Stayed 1 night in August 2022,6.0,,Kamar kecil tp bersih utk harga yg terjangkau,Untuk keseluruhan bagus ya n staff nya jg ramah walau ga smua.. Dikamar tdk ada kulkas untuk kamar standarnya dan kunci kamar jg hanya 1 jd klo mau keluar kamar dng kepentingan masing2 agak sulit. Bangunan hotel satu gedung dng apartemen margonda residence 3. Kamar terlihat bersih namun anak saya melihat anak kecoa kecil di kamar mandi. Sekian ulasannya,"August 26, 2022"
80,415,Dian,Indonesia,Business traveler,Executive Suite Room,Stayed 1 night in July 2022,9.6,Exceptional,Lokasi strategis,Lokasi yang strategis membuat tempat ini nyaman sebagai penginapan yang dilengkapi dengan ruangan meeting yang cukup besar. Stafnya ramah dan cekatan. Makanannya enak... Next bakal ke sini lagi jika ads urusan ke daerah Depok. Thanks Agoda dan Santika Hotel,"July 09, 2022"
81,416,Engelbertus,Indonesia,Couple,,Stayed 1 night in May 2021,7.6,Very good,lokasi bagus,"Lokasi sangat pas, karena di jalan besar, parkir bersamaan dengan gedung lain, sangat perlu perbaikan","April 17, 2022"
81,417,Noni,Indonesia,Family with young children,,Stayed 1 night in June 2021,10.0,Exceptional,Baik,"Pelayanan sangat memuaskan, begitupun dengan kebersihannya. Itu kenapa sy member di sini. Kemanapun bepergian saya dan keluarga selalu memilih menginap di hotel santika group","June 11, 2021"
81,418,BAMBANG,Indonesia,Couple,Superior King Room,Stayed 1 night in December 2020,6.4,Good,Bagus,Perlu ganti handuk yg sdh usang. Makanan jangan asin,"December 06, 2020"
81,419,Alik,Indonesia,Business traveler,Superior Twin Room,Stayed 1 night in September 2017,4.4,,Kurang,Kamarnya kecil ky favehotel dengan harga yg lebih mahal,"October 02, 2017"
81,420,siti,Malaysia,Group,Deluxe King Room,Stayed 2 nights in March 2017,8.0,Excellent,Layanan staf sangat bangus,Sarapan yang enak tetapi saiz bilik agak kecil,"March 12, 2017"
82,421,siti,Malaysia,Group,Deluxe King Room,Stayed 2 nights in March 2017,8.0,Excellent,Bagus,Bilik hotel yang agak kecil tetapi selesa. Pilihan sarapan juga bagus dan enak.,"March 12, 2017"
82,422,nur,Malaysia,Group,,Stayed 1 night in February 2016,7.0,Very good,Terletak dekat mall,"Okey, Tapi Nak menunggu lif sangat lambat. Add on breakfast seorang sedikit mahal.","March 01, 2016"
82,423,NAMHOON,South Korea,Couple,Superior King Room,Stayed 2 nights in February 2025,8.4,Excellent,대단히 만족,"가급적 비흡연실을 이용하길 추천. 호텔은 대형몰과 연결되어 있으며, 후면은 재래시장이 있음. 아침 조식 깔끔하고, 룸상태도 깨끗함. 호텔 바로 옆에 인도네시아 전통음식점이 있는데 추천","March 04, 2025"
82,424,Kim,South Korea,Solo traveler,Superior King Room,Stayed 4 nights in February 2025,9.6,Exceptional,가성비 값 호첼,룸은 조금 낡았으나 가격 대비 매우 훌륭합니다. 특히 조식이 매우 다채롭습니다,"February 07, 2025"
82,425,재우,South Korea,Family with young children,Deluxe King Room,Stayed 3 nights in May 2024,10.0,Exceptional,너무친절햄,몰안에 위치해서 위치좋고 조식맛있고 기도소리 덜 들리고 왓츠앱 실시간대응 해줌,"May 25, 2024"
83,426,hyunmin,South Korea,Group,Superior Twin Room,Stayed 2 nights in April 2024,8.4,Excellent,친절한 직원,"위치, 직원의 서비스 모두 좋다. 근데 화장실 냄새가 좀 심해서 화장실 문을 닫고 있었음. 작지만 바퀴벌레도 나옴","April 21, 2024"
83,427,MyungJoon,South Korea,Business traveler,,Stayed 3 nights in July 2020,3.6,,구글지도 사용하지 마세요,룸 사진이 정확하지 않아요. 만약 찾아 갈려면 D mall을 목적지로 찍어서 가세요. 호텔을 찍어서 가면 구글지도는 좁은 골목길로 안내합니다.,"July 31, 2020"
83,428,Seungmyung,South Korea,Solo traveler,,Stayed 1 night in April 2015,7.0,Very good,그냥 가격대비 하루 편하게 쉴 정도,하루정도 지내기에 괜찮다. 그래도 중심가에 있다고 해야하나 그래봐야 시골이지만. 작은 몰이 호텔에 붙어있어 장보기에 편하다. 방에 드라이기가 없지만 직원에게 부탁하면 제공받을 수 있다. 헬스장이 있다고는 하지만 허름한 런닝머신 하나와 사이클 하나 딸랑 있다. 사실 운동을 좋아해서 평소 헬스장이 있는 호텔을 찾아다니는 고객으로서 어이가 없었다.,"April 07, 2015"
83,429,Imam,Indonesia,Business traveler,Superior Twin Room,Stayed 2 nights in July 2025,10.0,Exceptional,santika depok,"hotel ok, kamar mandi air panas ok, makanan saat sarapan salah satu yg terbaik. pemandangan luar ok, bisa liat kereta lalu lalang atau suasana margonda. the best.","July 23, 2025"
83,430,Dr.,Indonesia,Family with teens,Superior King Room,Stayed 2 nights in August 2024,10.0,Exceptional,Super,"Semuanya memuaskan Terimakasih telah melayani dengan baik.. Menu sarapan, beragam , fresh, enak","August 26, 2024"
84,431,Muh,Indonesia,Couple,Superior King Room,Stayed 1 night in February 2025,10.0,Exceptional,Exceptional,"Kedua kalinya kami mendapatkan pelayanan yg sangat baik, fasilitasnya jg sangat baik serta kebersihan kamar yg sangat terjaga","February 16, 2025"
84,432,dodi,Indonesia,Solo traveler,Executive Suite Room,Stayed 1 night in February 2025,10.0,Exceptional,Short stay,"Good location, clean and great service by security droop off area....very communicative and friendly...","February 06, 2025"
84,433,wulan,Indonesia,Family with teens,Deluxe King Room,Stayed 1 night in March 2025,9.2,Exceptional,Super good food !,"All food is super yummy at Anjani cafe, all menu never failed to entertain our tongue. Credit to the chef ! Clean room, good staff, facility ok, same location with the Dmall, all prefect","March 24, 2025"
84,434,fatimah,Indonesia,Couple,Superior Twin Room,Stayed 1 night in August 2024,8.8,Excellent,Review,"Lokasi Hotel dekat jalan utama Margonda, banyak pilihan tempat makan sangat dekat dengan lokasi penginapan. Transformasi umum mudah. Hotel juga nyaman.","September 05, 2024"
84,435,imam,Indonesia,Couple,Superior Twin Room,Stayed 1 night in May 2024,9.2,Exceptional,Comfort zone,Staycation 1 hari extend 1 hari lagi krn betah. Best breakfast meal excelent staff. Thks for the experiences. Cuma swimpool nya kecil ya. Anak jdi gak mau berenang krn sdh terlihat penuh org padahal hanya 2 keluarga saja disana.,"May 30, 2024"
85,436,Arini,Indonesia,Family with young children,Deluxe King Room,Stayed 1 night in August 2024,9.6,Exceptional,Liburan,"Kolam ya kecil jadi saat keluarga lain berenang anak kami yg kecil takut jadi tempat ya terbatas, staf dan karyawan sangat ramah apalagi makanan ya sangat lengkap dan banyak","August 27, 2024"
85,437,Nur,Indonesia,Family with teens,Deluxe Twin Room,Stayed 1 night in November 2024,8.0,Excellent,Hotel megah ditengah kota,"Hotel di tengah kita depok… mudah dijangkau… dekat dengan mall, Ui Depok, wlp agak sulit utk mendaptkan parkiran","December 06, 2024"
85,438,Wiwik,Indonesia,Family with young children,Superior Twin Room,Stayed 1 night in December 2024,10.0,Exceptional,Refreshing dengan cucu,"Tanggal 25-12-2024 kami menginap di hotel Santika dan berenang di tengah cuaca mendung, disaat orang sedang tidur siang dan terasa kolam renang menjadi milik pribadi, lain kali akan kemari lagi karena pelayanannya bagus tapi sayang untuk makanannya agak hambar tolong di cicipi dulu kalau akan disajikan, terimakasih","December 26, 2024"
85,439,Elisa,Indonesia,Solo traveler,Superior Twin Room,Stayed 1 night in March 2025,9.6,Exceptional,Exceptional,Saya suka menginap di hotel ini tapi satu saya ga bisa ajak anak kesini karena ga ada kolam berenangnya,"April 03, 2025"
85,440,Agung,Indonesia,Family with young children,Deluxe King Room,Stayed 1 night in September 2025,7.6,Very good,Staycation Keluarga menghadiri oernikahan,"Hotel Santika Depok konsepnya Apartemen, jadi sisi fasilitas, bangunan, dan pelayanan hotel tidak maksimal layaknya bangunan Hotel secara mandiri dan tinggal, terima kasih🙏","October 04, 2025"
86,441,Frafangasta,Indonesia,Family with young children,Deluxe King Room,Stayed 1 night in September 2024,7.2,Very good,Lokasi strategis,Hotel lokasinya strategis tapi kebersihannya kurang. Kamar mandinya sempit dan bau banget bikin pusing kepala.🙏🙏 Tolong lebih bersih dan teliti lagi,"September 19, 2024"
86,442,Siti,Indonesia,Family with young children,Superior King Room,Stayed 1 night in September 2024,5.2,,Rating Hotel Santika Depok,"Tolong kebersihan ditingkatkan ya, tempat tidur sprei dan bedcover seperti tidak diganti, gatal gatal saat tidur, handuk bau apek, eseperti tidak dicuci hanya dikeringkan, lantai kamar lengket, dan kamar bau apek, harusnya bisa ditingkatkan lagi","September 29, 2024"
86,443,Abby,Indonesia,Business traveler,Executive Suite Room,Stayed 1 night in February 2024,4.4,,KAPOKKK!!!,"Pengalaman terburuk menginap di hotel ini (di antara bau sampah tiap sore, koridor yg jorok, lift yg lama, dan pool yg super kecil) itu di room 2728! Sumpah horor bgttt, pintu gw di ketokin mulu. 3x gw di room ini, 3x jg gw di ketokin. Smg depok bs lbh maju, dan pny byk hotel cukyp layak 😭","October 25, 2024"
86,444,Lia,Indonesia,Couple,Deluxe King Room,Stayed 1 night in February 2026,10.0,Exceptional,Sangat bangus,Senang banget pelayanan oke,"May 12, 2026"
86,445,MARCELLIE,Indonesia,Couple,Superior Twin Room,Stayed 1 night in September 2025,10.0,Exceptional,Excellent,Excellent,"December 15, 2025"
87,446,Halomoan,Indonesia,Business traveler,Executive Suite Room,Stayed 2 nights in November 2025,10.0,Exceptional,Nyaman,Bersih dan fasilitas bagus,"November 27, 2025"
87,447,Halomoan,Indonesia,Couple,Junior Suite Room,Stayed 2 nights in November 2025,10.0,Exceptional,Nyaman,Sangat nyaman dan bersih,"November 27, 2025"
87,448,Sundar,Indonesia,Couple,Superior King Room,Stayed 1 night in October 2025,10.0,Exceptional,Hotel terbaik didepok,Terimakasih,"November 25, 2025"
87,449,Taura,Indonesia,Couple,Deluxe King Room,Stayed 1 night in November 2025,9.6,Exceptional,Tempat,Bagus dan nyaman,"November 23, 2025"
87,450,Umar,Indonesia,Couple,Superior King Room,Stayed 2 nights in November 2025,10.0,Exceptional,Hotel santika depok,Beberapa kali menginap di sini dan memuaskan,"November 11, 2025"
88,451,Hudy,Indonesia,Couple,Superior Twin Room,Stayed 1 night in April 2025,8.4,Excellent,Bersih dan Nyaman,Patoet di rekomendasiken kembali,"November 10, 2025"
88,452,Munira,Indonesia,Solo traveler,Superior Twin Room,Stayed 2 nights in October 2025,10.0,Exceptional,Rekomendasi,"Tempatnya strategis dan harga sesuai, sarapannya enak","October 18, 2025"
88,453,rizky,Indonesia,Couple,Superior Twin Room,Stayed 1 night in October 2025,9.6,Exceptional,Mantap,"Staff baik sangat membantu dan yang jelas fasilitasnya bagus, makanan enak","October 07, 2025"
88,454,Maulana,Indonesia,Solo traveler,Superior King Room,Stayed 1 night in August 2025,10.0,Exceptional,Mantep,"Tempatnya nyaman, cuma akses parkir motornya susahh","September 03, 2025"
88,455,Aan,Indonesia,Business traveler,Superior Twin Room,Stayed 5 nights in July 2025,8.0,Excellent,Recomended,Comfort,"July 14, 2025"
89,456,Edy,Indonesia,Couple,Junior Suite Room,Stayed 1 night in June 2025,10.0,Exceptional,Parkir,Tempat Parkir nya kecil,"July 13, 2025"
89,457,Rachmat,Indonesia,Couple,Superior Twin Room,Stayed 1 night in June 2025,10.0,Exceptional,Keren,Keren,"June 21, 2025"
89,458,Asep,Indonesia,Couple,Deluxe Twin Room,Stayed 1 night in June 2025,8.8,Excellent,Excellent,"parkir nya kurang nyaman, di toilet nya gampang banjir air gak ngalir dan gak cepat surut","June 18, 2025"
89,459,aurigarani,Indonesia,Family with young children,Superior Twin Room,Stayed 1 night in March 2025,10.0,Exceptional,Menyenangkan,"Nyaman, staff ramah, tempat makan dekat","June 06, 2025"
89,460,Sari,Indonesia,Couple,Superior King Room,Stayed 1 night in August 2024,10.0,Exceptional,Bagus,Bagus hotelnya,"June 05, 2025"
90,461,Adi,Indonesia,Family with young children,Deluxe King Room,Stayed 1 night in May 2025,10.0,Exceptional,Exceptional,"Breakfask ok, bervariasi... Kamar Ok... Fasilitas ok... Stafnya ramah... 👍👍👍","May 25, 2025"
90,462,Hendri,Indonesia,Couple,Superior King Room,Stayed 2 nights in May 2025,10.0,Exceptional,Good Place,Nice place,"May 18, 2025"
90,463,emil,Indonesia,Couple,Superior King Room,Stayed 1 night in May 2025,10.0,Exceptional,Good job,Seru banget nginep disana. Dikasih birthday cake buat anak yg ulang tahun.,"May 18, 2025"
90,464,Hendri,Indonesia,Couple,Superior Twin Room,Stayed 1 night in May 2025,10.0,Exceptional,Good review,Nice place,"May 17, 2025"
90,465,GHA,Indonesia,Couple,Superior King Room,Stayed 1 night in May 2025,9.2,Exceptional,Cocok untuk depok,"check in simple, bagus bersih","May 10, 2025"
91,466,Ayu,Indonesia,Couple,Superior King Room,Stayed 2 nights in April 2025,10.0,Exceptional,Exceptional,Tempat nya nyaman,"April 29, 2025"
91,467,Raul,Indonesia,Couple,Deluxe King Room,Stayed 1 night in April 2025,9.6,Exceptional,Exceptional,Overall okey mantap santika,"April 27, 2025"
91,468,Arif,Indonesia,Business traveler,Deluxe King Room,Stayed 1 night in February 2025,8.0,Excellent,Lokasi bisnis,Sangat dekat lokasi bisnis dan mall,"April 24, 2025"
91,469,Abu,Indonesia,Business traveler,Superior Twin Room,Stayed 1 night in April 2025,6.4,Good,Hotel dekat keramaian dan kampus,Cukup menyenangkan tinggal disini,"April 23, 2025"
91,470,Eri,Indonesia,Couple,Executive Suite Room,Stayed 2 nights in February 2025,10.0,Exceptional,Comfortable,"Menyenangkan, salah satu brand hotel favorit","April 20, 2025"
92,471,Elisa,Indonesia,Solo traveler,Superior King Room,Stayed 1 night in April 2025,9.6,Exceptional,Bagus,"Pelayanannya bagus, staff nya ramah","April 20, 2025"
92,472,Miranti,Indonesia,Family with teens,Superior King Room,Stayed 1 night in April 2025,10.0,Exceptional,Exceptional,"Hotelnya bersebelahan dgn mall jadi ga susah cari makan, sarapan paginya enak2 👍","April 05, 2025"
92,473,Frontal,Indonesia,Family with teens,Superior Twin Room,Stayed 1 night in March 2025,10.0,Exceptional,Mudik lebaran,Memuaskan dan sangat berkesan,"March 28, 2025"
92,474,Asep,Indonesia,Couple,Superior Twin Room,Stayed 1 night in February 2025,9.6,Exceptional,mantap,recoment sekali,"March 03, 2025"
92,475,Hafiz,Indonesia,Couple,Deluxe Twin Room,Stayed 1 night in February 2025,9.6,Exceptional,Hotel,Baik,"February 24, 2025"
93,476,Putri,Indonesia,Couple,Deluxe King Room,Stayed 1 night in February 2025,10.0,Exceptional,Exceptional,"Luar biasa , akses bagus , ramah anak fasilitas alamak mantab bana","February 18, 2025"
93,477,Putri,Indonesia,Family with teens,Deluxe King Room,Stayed 1 night in February 2025,10.0,Exceptional,Bersahabat,"Nyaman , private , exclusive","February 16, 2025"
93,478,Princessa,Indonesia,Family with young children,Superior Twin Room,Stayed 1 night in February 2025,10.0,Exceptional,Exceptional,hotel nyaman ... buat isirahat,"February 15, 2025"
93,479,Cak,Indonesia,Family with teens,Superior King Room,Stayed 1 night in January 2025,10.0,Exceptional,Ok,Ok,"January 02, 2025"
93,480,Elpis,Indonesia,Business traveler,Deluxe Twin Room,Stayed 2 nights in July 2024,10.0,Exceptional,Pelayanan terbaik,Pelayanan terbaik,"December 31, 2024"
94,481,Elpis,Indonesia,Business traveler,Deluxe Twin Room,Stayed 2 nights in July 2024,10.0,Exceptional,Pelayanan baik,Pelayanan baik,"December 31, 2024"
94,482,Yuyun,Indonesia,Family with young children,Deluxe Twin Room,Stayed 1 night in December 2024,10.0,Exceptional,Hotel nyaman,"Recomended untuk dideplok,dkt mall, staff ramah,bersih, makanan enak","December 23, 2024"
