ID_Review,Platform,Nama_Hotel,Review_Date,Text_Review,Kenyamanan,Kebersihan,Pelayanan,Harga,Lokasi,Fasilitas,Makanan,Alasan_Kenyamanan,Alasan_Kebersihan,Alasan_Pelayanan,Alasan_Harga,Alasan_Lokasi,Alasan_Fasilitas,Alasan_Makanan
6811,Traveloka,Hotel Santika Bandung,1/4/2017,"dapat kamar yang pas depan kolam renang, jadi ank pun senang dan happy banget sampai tidak mau pulang. sarapan nya juga enak, recommended buat liburan keluarga.",none,none,none,none,none,positif,positif,,,,,,dapat kamar yang pas depan kolam renang,sarapan nya juga enak
6812,Traveloka,Hotel Santika Bandung,1/4/2017,secara keseluruhan warna dinding terlihat hotel tua yang tidak ada gc rutin. banyak plafon bekas bocoran yang menghitam apalagi diruang makan. menu sarapan yang hatus selalu di minta karena penyajian kembali menu yang habis selalu telat. kecepatan petugas membersihkan piring kotor diatas meja juga mengecewakan.,negatif,negatif,negatif,none,none,none,negatif,warna dinding terlihat hotel tua yang tidak ada gc rutin,kecepatan petugas membersihkan piring kotor diatas meja juga mengecewakan.,kecepatan petugas membersihkan piring kotor diatas meja juga mengecewakan,,,,menu sarapan yang harus selalu di minta karena penyajian kembali menu yang habis selalu telat
6814,Traveloka,Hotel Santika Bandung,12/28/2016,"great. nyaman, dan strategis makanan juga enak",positif,none,none,none,positif,none,positif,"nyaman, dan strategis",,,,"nyaman, dan strategis makanan juga enak",,makanan juga enak
6815,Traveloka,Hotel Santika Bandung,12/28/2016,"kebersihan baik, tempat strategis dekat kemana2, pelayanan baik.",none,positif,positif,none,positif,none,none,,kebersihan baik,pelayanan baik,,tempat strategis dekat kemana2,,
6816,Traveloka,Hotel Santika Bandung,12/28/2016,"receptionist yang ramah, pelayanan yang cepat. kamar cukup bagus hanya saja sprei kurang bersih dan saluran toilet yang tidak mengalir sehingga air tergenang.",positif,negatif,positif,none,none,none,none,kamar cukup bagus,sprei kurang bersih dan saluran toilet yang tidak mengalir,"receptionist yang ramah, pelayanan yang cepat",,,,
6817,Traveloka,Hotel Santika Bandung,12/28/2016,"hotelnya bersih, pelayanan memuaskan, lokasi sangat strategis. cuma sayang tidak ada makanan bayi ya.",none,positif,positif,none,positif,none,netral,,hotelnya bersih,pelayanan memuaskan,,lokasi sangat strategis,,cuma sayang tidak ada makanan bayi ya.
6818,Traveloka,Hotel Santika Bandung,12/28/2016,kamar dan lift yang mulai termakan zaman. kurang nyaman,negatif,none,none,none,none,positif,none,"kamar dan lift yang mulai termakan zaman, kurang nyaman",,,,,kamar dan lift yang mulai termakan zaman.,
6819,Traveloka,Hotel Santika Bandung,12/21/2016,"puas tinggal di santika, kamar nya luas, breakfastnya enak menunya komplit, lokasi di tengah kota. saya stay dengan anak2 dan kamar kami persis di depan kolam renang. so they happy during stay at santika: ) saran saja mungkin interior perlu diupgrade: )",positif,none,none,none,positif,netral,positif,kamar nya luas,,,,lokasi di tengah kota,saya stay dengan anak2 dan kamar kami persis di depan kolam renang.,breakfastnya enak menunya komplit
6820,Traveloka,Hotel Santika Bandung,12/21/2016,baek pelayanan na dan makanan na juga enak dan dekat kmna2. trima kasih hotel santika nnti mau kesana lagi blibur bersama klrg.,none,none,positif,none,positif,none,positif,,,baek pelayanan na,,dekat kmna2,,makanan na juga enak
6821,Traveloka,Hotel Santika Bandung,12/21/2016,variasi makanan kurang dengan harga sekarang,none,none,none,netral,none,none,negatif,,,,variasi makanan kurang dengan harga sekarang,,,variasi makanan kurang dengan harga sekarang
6822,Traveloka,Hotel Santika Bandung,12/21/2016,"bagus, bagus dan luar biasa hotelnya.",none,none,none,none,none,none,none,,,,,,,
6823,Traveloka,Hotel Santika Bandung,12/21/2016,lokasi strategis di pusat kota bandung.,none,none,none,none,positif,none,none,,,,,lokasi strategis di pusat kota bandung,,
6824,Traveloka,Hotel Santika Bandung,12/21/2016,"hotel favorit saya, lokasi ditengah kota, pergi kemanapun mudah.",none,none,none,none,positif,none,none,,,,,"lokasi ditengah kota, pergi kemanapun mudah",,
6825,Traveloka,Hotel Santika Bandung,12/21/2016,"sangat memuaskan, ingin berlibur kesini lagi",none,none,none,none,none,none,none,,,,,,,
6827,Traveloka,Hotel Santika Bandung,12/14/2016,sangat menyenangkan dan dekat dengan pusat perbelanjaan.,none,none,none,none,positif,none,none,,,,,dekat dengan pusat perbelanjaan,,
6828,Traveloka,Hotel Santika Bandung,12/14/2016,"hotel bagus, pelayanan memuaskan, sarapan enak. anak2 puas berenang, dan mobil dicuci. sangat berkesan",none,none,positif,none,none,positif,positif,,,pelayanan memuaskan,,,"anak2 puas berenang, dan mobil dicuci",sarapan enak
6830,Traveloka,Hotel Santika Bandung,12/7/2016,hotel yang bagus. untuk perjalanan bisnis,none,none,none,none,none,none,none,,,,,,,
6831,Traveloka,Hotel Santika Bandung,12/7/2016,hotelnya strategis sama pusat perbelanjaan. mau ke bip tinggal jalan kaki. ke riau junction tinggal nyebrang. hotelnya juga enak. kolamnya bersih.,none,positif,none,none,positif,positif,none,,kolamnya bersih.,,,hotelnya strategis sama pusat perbelanjaan,kolamnya bersih,
6833,Traveloka,Hotel Santika Bandung,11/30/2016,cukup baik dengan fasilitas standar hotel berbintang,none,none,none,none,none,positif,none,,,,,,cukup baik dengan fasilitas standar hotel berbintang,
6834,Traveloka,Hotel Santika Bandung,11/30/2016,"letak hotel dekat kemana-mana, cukup strategis",none,none,none,none,positif,none,none,,,,,"letak hotel dekat kemana-mana, cukup strategis",,
6835,Traveloka,Hotel Santika Bandung,11/30/2016,"secara umum baik, letaknya strategis.",none,none,none,none,positif,none,none,,,,,letaknya strategis,,
6836,Traveloka,Hotel Santika Bandung,11/30/2016,saya ingin menginap kembali di hotel santika bandung.,none,none,none,none,none,none,none,,,,,,,
6838,Traveloka,Hotel Santika Bandung,11/23/2016,lokasi yang besar dan makan juga.,none,none,none,none,positif,none,none,,,,,lokasi yang besar,,
6839,Traveloka,Hotel Santika Bandung,11/16/2016,"itu bagus untuk memiliki pengalaman dengan santika. sementara itu, beberapa aspek yang perlu diperbaiki. terima kasih.",none,none,none,none,none,none,none,,,,,,,
6840,Traveloka,Hotel Santika Bandung,11/16/2016,"tempatnya baik, kasurnya ok-lah, bersih. namun makanannya, perlu ditingkatkan mutunya.",none,positif,none,none,none,none,negatif,,bersih,,,,,makanannya perlu ditingkatkan mutunya
6841,Traveloka,Hotel Santika Bandung,11/9/2016,"lokasi dekat bip, sarapan banyak menu yang habis dan tidak segera diisi kembali. gelas untuk teh maupun kopi habis juga tidak segera disediakan.",none,none,none,none,positif,none,negatif,,,,,lokasi dekat bip,,sarapan banyak menu yang habis dan tidak segera diisi kembali
6842,Traveloka,Hotel Santika Bandung,11/9/2016,"asap rokok dimana-mana. layanan spa/massage yang mengecewakan, tidak sesuai dengan yang ditawarkan.",negatif,none,negatif,none,none,negatif,none,asap rokok dimana-mana,,"layanan spa/massage yang mengecewakan, tidak sesuai dengan yang ditawarkan.",,,"layanan spa/massage yang mengecewakan, tidak sesuai dengan yang ditawarkan",
6843,Traveloka,Hotel Santika Bandung,11/2/2016,hotelnya dekat dengan universitas pasundan,none,none,none,none,positif,none,none,,,,,hotelnya dekat dengan universitas pasundan,,
6845,Traveloka,Hotel Santika Bandung,10/26/2016,lagi lagi hotel di bandung memberikan kesan istimewa tidak salah deh milih hotel santika bandung saya bisa belanja soalnya dekat dengan distro disto yang dekat dengan hotel mohon kedepannya bisa lebih di tingkatkan lagi soal pelayanannya biar menjadi tempat destinasi menginap di kota bandung,none,none,negatif,none,positif,none,none,,,mohon kedepannya bisa lebih di tingkatkan lagi soal pelayanannya,,dekat dengan distro-distro yang dekat dengan hotel,,
6846,Traveloka,Hotel Santika Bandung,10/19/2016,"baik, ini sangat cocok untuk pusat perbelanjaan.",none,none,none,none,none,none,none,,,,,,,
6847,Traveloka,Hotel Santika Bandung,10/19/2016,pelayanannya bagus dibangunin pagi-pagi dibungkusin sarapan dan diantar ke bandara,none,none,positif,none,none,none,netral,,,dibangunin pagi-pagi dibungkusin sarapan dan diantar ke bandara,,,,pelayanannya bagus dibangunin pagi-pagi dibungkusin sarapan dan diantar ke bandara
6848,Traveloka,Hotel Santika Bandung,10/12/2016,bagus. sangat nyaman. terima kasih santika,positif,none,none,none,none,none,none,sangat nyaman.,,,,,,
6849,Traveloka,Hotel Santika Bandung,10/12/2016,lokasi strategis di tengah kota bandung,none,none,none,none,positif,none,none,,,,,lokasi strategis di tengah kota bandung,,
6850,Traveloka,Hotel Santika Bandung,10/12/2016,aku berada di perjalanan bisnis tetapi disertai dengan keluarga saya. itu bagus untuk mencapai kedua tujuan untuk bisnis dan keluarga waktu.,none,none,none,none,none,none,none,,,,,,,
6852,Traveloka,Hotel Santika Bandung,9/28/2016,"it's baik. saya suka santika. cuma pas saya masuk kamar kok di dekat kamar mandi bau kaki ya, saya kira kaki saya ternyata bukan. tapi pelayanan bagus kok pada ramah. cuma waktu breakfast pelayan nya agak jutek, apa karena saya tamu anak muda, karena saya liat pada yang lanjut usia ramah ke saya agak jaim jaim para pelayan resto nya. terima kasih semoga kritikan nya membantu.",netral,negatif,negatif,none,none,none,netral,"cuma pas saya masuk kamar kok di dekat kamar mandi bau kaki ya, saya kira kaki saya ternyata bukan.",di dekat kamar mandi bau kaki,waktu breakfast pelayan nya agak jutek,,,,"cuma waktu breakfast pelayan nya agak jutek, apa karena saya tamu"
6853,Traveloka,Hotel Santika Bandung,9/28/2016,pesen deluxe king tapi dapatnya twin. makanan kurang rasanya.,negatif,none,none,none,none,none,negatif,pesen deluxe king tapi dapatnya twin,,,,,,makanan kurang rasanya
6854,Traveloka,Hotel Santika Bandung,9/21/2016,"semua sangat memuaskan hanya breakfastnya mengecewakan, banyak sajian yang isinya hanya piring kosong karena sudah habis tapi tidak direfill kembali",none,none,none,none,none,none,negatif,,,,,,,"breakfastnya mengecewakan, banyak sajian yang isinya hanya piring kosong"
6858,Traveloka,Hotel Santika Bandung,9/14/2016,"hotelnya nyaman, seperti suasana rumah, sarapannya enak dan banyak pilihan, tetapi menurut saya makanan yang disajikan kurang rasa, tidak asin dan rasanya hambar.",positif,none,none,none,none,none,negatif,"hotelnya nyaman, seperti suasana rumah",,,,,,"makanan yang disajikan kurang rasa, tidak asin dan rasanya hambar"
6859,Traveloka,Hotel Santika Bandung,9/14/2016,"lokasi strategis, kamar nyaman, breakfast variasi makanan banyak namun rasa agak hambar, dan pelayanan yang ramah, sip pokoknya.",positif,none,positif,none,positif,none,negatif,kamar nyaman,,pelayanan yang ramah,,lokasi strategis,,breakfast variasi makanan banyak namun rasa agak hambar
6863,Traveloka,Hotel Santika Bandung,8/31/2016,"menyenangkan untuk bawa keluarga, sayangnya tempat parkir kurang luas.",positif,none,none,none,none,negatif,none,menyenangkan untuk bawa keluarga,,,,,tempat parkir kurang luas,
6864,Traveloka,Hotel Santika Bandung,8/31/2016,"saya menginap 2 malam di hotel ini bersama suami dan anak saya yang masih balita dengan letak kamar dekat kolam renang. pengalaman saya kemarin, pelayanan staf nya memuaskan dan ramah2. serta lokasi hotelnya sangat strategis. dekat dengan berbagai pusat perbelanjaan maupun tempat makan. ini yang menjadi nilai tambah bagi hotel bagi saya. namun menurut saya kekurangannya adalah view kamar menghadap dan berdekatan sekali dengan gedung sebelahnya sehingga kami merasa kurang nyaman saat membuka tirai kamar. semoga hotel ini bisa lebih baik dan bisa jadi santika premier.",negatif,none,positif,none,positif,netral,none,view kamar menghadap dan berdekatan sekali dengan gedung sebelahnya,,pelayanan staf nya memuaskan dan ramah2,,"lokasi hotelnya sangat strategis, dekat dengan berbagai pusat perbelanjaan",balita dengan letak kamar dekat kolam renang,
6866,Traveloka,Hotel Santika Bandung,8/24/2016,"overall pelayanan di hotel santika memuaskan, menu breakfast yang disediakan beragam, enak dan traditional foodnya juga sedap, kolam renang juga nyaman, hotel santika juga menyediakan kolam anak yang kedalaman kolamnya cukup buat balita berenang, staf hotel ramah, dan sigap melayani permintaan kami, kamarnya juga nyaman dan besar, pokoknya recommended deh.",positif,none,positif,none,none,positif,positif,kamarnya juga nyaman dan besar,,"staf hotel ramah, dan sigap melayani permintaan kami",,,"kolam renang juga nyaman, kolam anak yang kedalaman kolamnya cukup buat balita","menu breakfast yang disediakan beragam, enak dan traditional foodnya juga sedap"
6867,Traveloka,Hotel Santika Bandung,8/24/2016,sebuah hotel yang sangat kenyamanan. kami puas untuk tinggal di santika.,positif,none,none,none,none,none,none,hotel yang sangat kenyamanan,,,,,,
6869,Traveloka,Hotel Santika Bandung,8/17/2016,kamarnya bersih dan lokasi hotel strategis.,none,positif,none,none,positif,none,none,,kamarnya bersih,,,lokasi hotel strategis,,
6870,Traveloka,Hotel Santika Bandung,8/17/2016,hotel yang bagus di bandung - bersih dan hangat.,none,positif,none,none,none,none,none,,"hotel yang bagus di bandung, bersih",,,,,
6871,Traveloka,Hotel Santika Bandung,8/17/2016,"hotel lama tapi bersih, hanya air conditioner kurang dingin.",negatif,positif,none,none,none,none,none,air conditioner kurang dingin,hotel lama tapi bersih,,,,,
6872,Traveloka,Hotel Santika Bandung,8/10/2016,hotel santika bagus dan bersih serta strategis tapi perlu mengganti handuk2nya karena sudah agak kusam.,none,positif,none,none,positif,negatif,none,,hotel santika bagus dan bersih,,,strategis,perlu mengganti handuk2nya karena sudah agak kusam,
6873,Traveloka,Hotel Santika Bandung,8/10/2016,"lokasi strategis, mall dekat, akses angkutan umum mudah, sarapan baik.",none,none,none,none,positif,none,positif,,,,,"lokasi strategis, mall dekat, akses angkutan umum mudah",,sarapan baik
6874,Traveloka,Hotel Santika Bandung,8/10/2016,cukup enak karena ditengah kota. mhn ditingkatkan lagi kebersihannya,none,negatif,none,none,positif,none,none,,mhn ditingkatkan lagi kebersihannya,,,ditengah kota,,
6875,Traveloka,Hotel Santika Bandung,8/3/2016,rasa dari masakan lokalnya kurang,none,none,none,none,none,none,negatif,,,,,,,rasa dari masakan lokalnya kurang
6876,Traveloka,Hotel Santika Bandung,8/3/2016,fasilitas lengkap pelayanannya memuaskan.,none,none,positif,none,none,positif,none,,,pelayanannya memuaskan,,,fasilitas lengkap,
6877,Traveloka,Hotel Santika Bandung,8/3/2016,cukup memuaskan lokasi dekat pusat perbelanjaan,none,none,none,none,positif,none,none,,,,,lokasi dekat pusat perbelanjaan,,
6879,Traveloka,Hotel Santika Bandung,8/3/2016,perawatan minimal. bersih. fasilitas.,none,positif,none,none,none,netral,none,,bersih.,,,,fasilitas.,
6880,Traveloka,Hotel Santika Bandung,7/27/2016,dari dulu santika memang juara,none,none,none,none,none,none,none,,,,,,,
6881,Traveloka,Hotel Santika Bandung,7/27/2016,"hotelnya nyaman, tetapi lokasi agak kurang karena bersebelahan dengan tempat pembuangan sampah.",negatif,negatif,none,none,netral,none,none,lokasi agak kurang karena bersebelahan dengan tempat pembuangan sampah,"hotelnya nyaman, tetapi lokasi agak kurang karena bersebelahan dengan tempat pembuangan sampah.",,,"hotelnya nyaman, tetapi lokasi agak kurang karena bersebelahan dengan tempat pembuangan sampah.",,
6882,Traveloka,Hotel Santika Bandung,7/27/2016,"so far baik, lebih di tingkatkan lagi dari sisi keramahannya.",none,none,none,none,none,none,none,,,,,,,
6883,Traveloka,Hotel Santika Bandung,7/27/2016,besar untuk sebuah hotel bintang 3 di tengah-tengah kota.,none,none,none,none,none,none,none,,,,,,,
6884,Traveloka,Hotel Santika Bandung,7/27/2016,pelayanan yang baik dan dekat dengan tempat yang ramai.,none,none,positif,none,positif,none,none,,,pelayanan yang baik,,dekat dengan tempat yang ramai,,
6885,Traveloka,Hotel Santika Bandung,7/27/2016,"check in jam 14. 00 tapi kamar masih belum siap, begitu dapat kamar sekitar jam 15. 00 posisi kamar paling ujung padahal check in paling awal. kamar kondisinya standard saja padahal saya pilih deluxe. break fast menu masih seperti beberapa tahun lalu saya pernah nginap. sprei dan handuk lebih sering kondisi sudah sering pakai bukan braind new. so far keluarga enjoy saja. terima kasih",negatif,netral,negatif,none,none,netral,netral,kamar kondisinya standard saja padahal saya pilih deluxe,sprei dan handuk lebih sering kondisi sudah sering pakai bukan braind new.,check in jam 14.00 tapi kamar masih belum siap,,,sprei dan handuk lebih sering kondisi sudah sering pakai bukan braind new.,break fast menu masih seperti beberapa tahun lalu
6886,Traveloka,Hotel Santika Bandung,7/27/2016,"hotel bersih, karyawan ramah, makanan cukup bervariasi dan enak.",none,positif,positif,none,none,none,positif,,hotel bersih,karyawan ramah,,,,makanan cukup bervariasi dan enak
6887,Traveloka,Hotel Santika Bandung,7/27/2016,"layanan tersebut adalah tidak begitu baik, karena saya check-in di 2 pm dan aku punya kamar pada 4 sore, setelah 2 jam menunggu",none,none,negatif,none,none,none,none,,,"check-in di 2 pm dan aku punya kamar pada 4 sore, setelah 2 jam menunggu",,,,
6889,Traveloka,Hotel Santika Bandung,7/27/2016,lokasi baik di pusat outlet kota dan dekat pabrik terlalu,none,none,none,none,positif,none,none,,,,,lokasi baik di pusat outlet kota,,
6890,Traveloka,Hotel Santika Bandung,7/27/2016,"menyenangkan dapat menginap di hotel yang bersih, nyaman, dan pelayanannya ramah.",positif,positif,positif,none,none,none,none,nyaman,hotel yang bersih,pelayanannya ramah,,,,
6891,Traveloka,Hotel Santika Bandung,7/27/2016,rata-rata hotel - tidak baru. perlu perbaikan.,none,none,none,none,none,none,none,,,,,,,
6892,Traveloka,Hotel Santika Bandung,7/13/2016,"asri, lokasi strategis untuk shopping dan kuliner",none,none,none,none,positif,none,none,,,,,lokasi strategis untuk shopping dan kuliner,,
6893,Traveloka,Hotel Santika Bandung,7/13/2016,"saya terkejut ketika, untuk pertama kalinya, aku melangkah ke hotel ini. hotel tampak tua tidak baru. lobi tampak berbeda sedikit dari apa yang saya lihat dalam gambar. tapi terima kasih tuhan. kamar saya cukup baik, lebih baik daripada yang saya harapkan setelah apa yang saya lihat sebelumnya. makanan yang juga baik. kolam itu bersih. dan lokasi yang titik penjualan - sangat sangat dekat ke tempat belanja dan factory outlet. nah, secara keseluruhan, ini bukan yang buruk, tapi tidak benar-benar memuaskan juga.",none,positif,none,none,positif,positif,positif,,kolam itu bersih.,,,lokasi sangat sangat dekat ke tempat belanja dan factory outlet,kolam itu bersih,makanan yang juga baik
6894,Traveloka,Hotel Santika Bandung,7/13/2016,tidak buruk untuk perjalanan bisnis,none,none,none,none,none,none,none,,,,,,,
6897,Traveloka,Hotel Santika Bandung,7/6/2016,saya memiliki pengalaman yang baik di hotel santika bandung. hotel layanan yang sangat baik. kamar bersih dan nyaman.,positif,positif,positif,none,none,none,none,nyaman,kamar bersih,hotel layanan yang sangat baik,,,,
6898,Traveloka,Hotel Santika Bandung,7/6/2016,"secara keseluruhan, ini adalah hotel yang bagus dan nyaman dengan harga terjangkau di daerah yang sangat strategis.",positif,none,none,positif,positif,none,none,hotel yang bagus dan nyaman,,,harga terjangkau,daerah yang sangat strategis,,
6900,Traveloka,Hotel Santika Bandung,7/6/2016,bersih dan baik staf. dekat dengan factory outlet,none,positif,positif,none,positif,none,none,,bersih,baik staf,,dekat dengan factory outlet,,
6901,Traveloka,Hotel Santika Bandung,7/6/2016,"memuaskan, semakin di tingkatkan pelayanannya supaya semakin lebih baik. terima kasih santika bandung untuk pelayanannya.",none,none,positif,none,none,none,none,,,semakin di tingkatkan pelayanannya supaya semakin lebih baik,,,,
6902,Traveloka,Hotel Santika Bandung,7/6/2016,untuk kamar baik bersih dan rapi. kolam renang juga bersih. hanya makanan saja dari segi item cukup tapi dari segi rasa masih kurang. ada yang sudah keras masih disajikan. tingal diperbaiki makanannya saja.,positif,positif,none,none,none,positif,negatif,untuk kamar baik bersih dan rapi.,"kamar baik bersih dan rapi, kolam renang juga bersih",,,,kolam renang juga bersih,"dari segi rasa masih kurang, ada yang sudah keras masih disajikan"
6903,Traveloka,Hotel Santika Bandung,7/6/2016,ketika masuk sprei masih terlihat kusut.,none,negatif,none,none,none,none,none,,ketika masuk sprei masih terlihat kusut,,,,,
6904,Traveloka,Hotel Santika Bandung,7/6/2016,sangat nyaman dan dekat dengan lokasi yang saya tuju.,positif,none,none,none,positif,none,none,sangat nyaman,,,,dekat dengan lokasi yang saya tuju,,
6905,Traveloka,Hotel Santika Bandung,7/6/2016,"makanan enak. sayang hotel sudah cukup tua, ada cecak di kamar saya. staf ramah dan cukup membantu. overall menyenangkan.",negatif,none,positif,none,none,none,positif,"hotel sudah cukup tua, ada cecak di kamar saya",,staf ramah dan cukup membantu,,,,makanan enak
6906,Traveloka,Hotel Santika Bandung,6/29/2016,"hotel yang bersih dan makanan yang enak, senang jika bisa menginap lagi disana.",none,positif,none,none,none,none,positif,,hotel yang bersih,,,,,makanan yang enak
6907,Traveloka,Hotel Santika Bandung,6/29/2016,"sangat bagus, bersih, nyaman, ramah.",positif,positif,positif,none,none,none,none,nyaman,bersih,ramah,,,,
6908,Traveloka,Hotel Santika Bandung,6/29/2016,recommended banget hotel santika bandung.,none,none,none,none,none,none,none,,,,,,,
6909,Traveloka,Hotel Santika Bandung,6/29/2016,"lokasi yang baik: dekat hampir segala sesuatu; kuliner, factory outlet / apakah agak tua tapi masih dipertahankan dalam kondisi yang baik. pilihan untuk akhir pekan bersama keluarga.",none,none,none,none,positif,none,none,,,,,"lokasi yang baik, dekat hampir segala sesuatu, kuliner, factory outlet",,
6910,Traveloka,Hotel Santika Bandung,6/29/2016,"lokasi dekat factory outlet, kamar dan breakfast kurang baik",negatif,none,none,none,positif,none,negatif,kamar dan breakfast kurang baik,,,,lokasi dekat factory outlet,,breakfast kurang baik
6911,Traveloka,Hotel Santika Bandung,6/22/2016,"staf sangat membantu, hotel bersih dan makanannya enak, lokasi dekat dengan pusat perbelanjaan.",none,positif,positif,none,positif,none,positif,,hotel bersih,staf sangat membantu,,lokasi dekat dengan pusat perbelanjaan,,makanannya enak
6914,Traveloka,Hotel Santika Bandung,6/22/2016,"nyaman, recommended, next kalau ke bandung menginap di santika lagi.",positif,none,none,none,none,none,none,"nyaman, recommended, next kalau ke bandung menginap di santika lagi.",,,,,,
6915,Traveloka,Hotel Santika Bandung,6/22/2016,sangat memuaskan bersih dan makanannya banyak,none,positif,none,none,none,none,positif,,sangat memuaskan bersih,,,,,makanannya banyak
6917,Traveloka,Hotel Santika Bandung,6/22/2016,nyaman dan akses ketempat yang lain dekat,positif,none,none,none,positif,none,none,nyaman,,,,akses ketempat yang lain dekat,,
6919,Traveloka,Hotel Santika Bandung,6/15/2016,"lokasi sangat strategis, pelayanan ramah, cepat, room bersih dan nyaman, air conditioner sangat baik. overall ok. thanks juga buat traveloka, kinerjanya sangat cepat dan profesional.",positif,positif,positif,none,positif,none,none,"nyaman, air conditioner sangat baik",room bersih,"pelayanan ramah, cepat",,lokasi sangat strategis,,
6920,Traveloka,Hotel Santika Bandung,6/15/2016,lokasi yang strategis. menu sarapan yang beragam (namun makanan sudah dingin jika tidak ikut makan pada saat sahur).,none,none,none,none,positif,none,negatif,,,,,lokasi yang strategis,,makanan sudah dingin jika tidak ikut makan pada saat sahur
6922,Traveloka,Hotel Santika Bandung,6/15/2016,"bagus, makanan dan lokasi strategis",none,none,none,none,positif,none,positif,,,,,lokasi strategis,,makanan dan lokasi strategis
6923,Traveloka,Hotel Santika Bandung,6/15/2016,"pelayanan baik dan ramah, pokoknya excellent service.",none,none,positif,none,none,none,none,,,"pelayanan baik dan ramah, excellent service",,,,
6924,Traveloka,Hotel Santika Bandung,6/15/2016,"tempat ini sangat cocok untuk keluarga. terletak di tengah kota yang ramai, mudah untuk pergi ke mana saja.",none,none,none,none,positif,none,none,,,,,"terletak di tengah kota yang ramai, mudah untuk pergi ke mana saja",,
6925,Traveloka,Hotel Santika Bandung,6/15/2016,dekat dengan pusat keramaian dan staf cukup membantu.,none,none,positif,none,positif,none,none,,,staf cukup membantu,,dekat dengan pusat keramaian,,
6928,Traveloka,Hotel Santika Bandung,6/15/2016,"menyenangkan, ramah pelayanan dan bersih kamarnya.",none,positif,positif,none,none,none,none,,bersih kamarnya,ramah pelayanan,,,,
6929,Traveloka,Hotel Santika Bandung,6/15/2016,"bersih, nyaman, aman, dan strategis lokasinya. bagus!",positif,positif,none,none,positif,none,none,"nyaman, aman",bersih,,,strategis lokasinya,,
6930,Traveloka,Hotel Santika Bandung,6/15/2016,"sudah lama tidak menginap di hotel ini, tetapi pelayanan dan kenyamanan tetap sama, hotel terawat dengan baik dan hommy walau ditengah lokasi yang cukup ramai",positif,none,positif,none,netral,none,none,hotel terawat dengan baik dan hommy,,pelayanan dan kenyamanan tetap sama,,baik dan hommy walau ditengah lokasi yang cukup ramai,,
6932,Traveloka,Hotel Santika Bandung,6/8/2016,bagus bersih parkir juga nyaman,none,positif,none,none,none,positif,none,,bagus bersih,,,,parkir juga nyaman,
6933,Traveloka,Hotel Santika Bandung,6/8/2016,"hotelnya sudah tua kesannya kurang perawatan, lobby untuk dropp off terlalu sempit",negatif,none,none,none,negatif,negatif,none,hotelnya sudah tua kesannya kurang perawatan,,,,lobby untuk drop off terlalu sempit,"hotelnya sudah tua kesannya kurang perawatan, lobby untuk dropp off terlalu sempit",
6934,Traveloka,Hotel Santika Bandung,6/8/2016,lokasi strategis dan dekat dengan keramaian.,none,none,none,none,positif,none,none,,,,,lokasi strategis dan dekat dengan keramaian,,
6936,Traveloka,Hotel Santika Bandung,6/8/2016,kamar bersih dan lokasi strategis,positif,positif,none,none,positif,none,none,kamar bersih dan lokasi strategis,kamar bersih,,,lokasi strategis,,
6938,Traveloka,Hotel Santika Bandung,6/1/2016,"enak hotelnya, lokasi strategis, kamar nyaman dan bersih. pasti kembali lagi ke hotel ini.",positif,positif,none,none,positif,none,none,kamar nyaman,bersih,,,lokasi strategis,,
6939,Traveloka,Hotel Santika Bandung,6/1/2016,"posisi baik dekat dengan segala sesuatu, kenyamanan dan kinerja staf yang baik. hanya di fitur pada ruangan dengan bak mandi tidak tersedia lagi.",none,none,positif,none,positif,none,none,,,kinerja staf yang baik,,posisi baik dekat dengan segala sesuatu,,
6940,Traveloka,Hotel Santika Bandung,6/1/2016,"tempatnya strategis, nyaman, kemana-mana lebih mudah.",positif,none,none,none,positif,none,none,"nyaman, kemana-mana lebih mudah",,,,tempatnya strategis,,
6941,Traveloka,Hotel Santika Bandung,6/1/2016,itu besar tinggal di hotel santika bandung. saya akan tinggal di sana lagi lain kali saya pergi ke bandung.,none,none,none,none,none,none,none,,,,,,,
6942,Traveloka,Hotel Santika Bandung,6/1/2016,secara keseluruhan baik dan nyaman banget.,positif,none,none,none,none,none,none,secara keseluruhan baik dan nyaman banget.,,,,,,
6943,Traveloka,Hotel Santika Bandung,6/1/2016,"bagus hotel, terima kasih you santika. lokasi strategis banget",none,none,none,none,positif,none,none,,,,,lokasi strategis banget,,
6944,Traveloka,Hotel Santika Bandung,6/1/2016,"itu bagus untuk tinggal di santika, layanan awesome, strategi lokasi tidak jauh dari fo riau",none,none,positif,none,positif,none,none,,,layanan awesome,,strategi lokasi tidak jauh dari fo riau,,
6945,Traveloka,Hotel Santika Bandung,6/1/2016,kualitas lokasi yang sempurna dari layanan dan keramahan yang sangat baik.,none,none,positif,none,positif,none,none,,,layanan dan keramahan yang sangat baik,,kualitas lokasi yang sempurna,,
6946,Traveloka,Hotel Santika Bandung,6/1/2016,"bagus dan nyaman, serta lokasinya sangat strategis di tengah kota sehingga memudahkan kita beraktivitas.",positif,none,none,none,positif,none,none,bagus dan nyaman,,,,lokasinya sangat strategis di tengah kota,,
