page,review_index,nama,tanggal,tipe_traveler,rating,teks_ulasan,sumber
106,2,Meisyaffitri Meisyaffitri,28 Jul 2019,Trip Keluarga,"4,6","Di ruangan tusak tersedia hairdryr, sebaiknya d sediakan karena di ebberp hotel lain tersedia.",Verified review from tiket.com
106,3,AR,17 Jun 2019,Perjalanan Bisnis,"4,6","Hotel yg sdh cukup lama di bandung namun sgt terawat. Bicara lokasi, sgt ideal utk yg mau shopping di sekitar Riau, Juanda atau Merdeka. Buat yg mau bisnis ditengah kota Bandung jg sgt rekomend sekali. Cukup puas menginap di hotel ini, tua tp msh sgt ok pelayanan dan gedungnya. Lihat lebih sedikit",Verified review from tiket.com
106,4,FE,12 Mar 2019,Perjalanan Bisnis,"4,6",Lokasi sangat strategis....dekat kawasan FO & wisata kuliner,Verified review from tiket.com
106,5,LR,25 Dec 2018,Lainnya,"4,6","Secara keseluruhan ok, tp menu sarapan kalo pas kosong kurang dimonitor, jd kita yg ngasih tau ke petugas. Yg paling hebat adalah ketika mobil kita pun dicuciin sama petugas, keren bgt",Verified review from tiket.com
107,1,Ismi Kausar,17 Feb 2026,Trip Keluarga,"4,6",Samak ama sebelum nya,Verified review from tiket.com
107,2,Ismi Kausar,17 Feb 2026,Trip Keluarga,"4,6",Oklah..tapi ada pengalaman jelek pas sarapan ada rambutnya 🫢 overall good 👍🏼 lokasi hotel sangat strategisss gak susah buat cari makanan,Verified review from tiket.com
107,3,Serina,23 Sep 2025,Trip bareng Teman,"4,6",Availability of family rooms. Tasty and nutritious food.,Verified review from tiket.com
107,4,deka arlina deka arlina,17 May 2025,Trip Keluarga,"4,6","Kamarnya bersih,nyaman.. kesan pertama liat dari luar nampak seperti hotel tua,tapi dalamnya masih sangat oke,dan kolam renangnya sederhana tapi bersih dan aman untuk anak-anak.. dan untuk pilihan sarapannya lumayan banyak variasi nya,dari tradisional sampai western juga ada.. stafnya juga ramah semua.. semoga next bisa kembali kesana. High-quality restaurant. Friendly and helpful staff.Lihat lebih sedikit",Verified review from tiket.com
107,5,KAAZHAMI KAAZHAMI,11 Sep 2024,Trip Solo,"4,6",Terjangkau dan nyaman.,Verified review from tiket.com
108,1,GP,5 Aug 2023,Perjalanan Bisnis,"4,6",Utk lokasi oke lah,Verified review from tiket.com
108,3,Bayu Harmoko,15 Jul 2023,,"4,6",lokasi strategis kemana deket terutama dgn mall cari makan. diantara bintang 3 lainnya menurut pengalamanku ini yg terbaik,Verified review from tiket.com
108,4,Agung Aditya,25 Jun 2023,,"4,6",Hotel lama yg tetap asyik suasananya.. sarapan dijamin yahud lah,Verified review from tiket.com
109,1,TM,5 May 2023,Perjalanan Bisnis,"4,6","Hotel vintage, akses tengah kota belakang BIP, banyak pilihan kuliner, furniture kamar perlu peningkatan namun tetap nyaman.",Verified review from tiket.com
109,3,A,4 Feb 2023,,"4,6","Hotel lama tapi aneh nyaman, bersih, lokasi strategis sebrang persis junction banyak makanan enak foodcurt nya, trims",Verified review from tiket.com
109,4,YT,31 Dec 2022,Trip Keluarga,"4,6","Old but Gold for those who enjoy fresh air this hotel is a good choice. adopt a tropical architecture with good ventilation along the corridors and main atrium, this hote is just so comfortable for Bandung climate. their foods taste good, too. location is very strategic. Riau Junction across the street for various choices of local foods and groceries. for those who looks for gym facilities, they only provide few facilities, no dumbbells. we enjoyed our stay, kids also enjoy the pool despite its small size.Lihat lebih sedikit",Verified review from tiket.com
110,2,Siti Komariah,4 Nov 2022,Keperluan Medis,"4,6","Hotel langganan bila kebandung, pelayanan sangat memuaskan dari bellboy mas reyhan dan semua FO terutama mas jefry yg sudah membantu saya dan mama.",Verified review from tiket.com
110,3,Annisa Anggraini,4 Nov 2022,Trip Keluarga,"4,6",Hotelnya vintage tp bersih... Kamarnya luas banget sih.... Pelayanan cukup baik. Cuma ada yg di resto ga mau ngasih waffle yg baru mateng buat anakku... Walaupun akhirnya d kasih sih...,Verified review from tiket.com
111,3,RZ,3 Jan 2022,Trip Keluarga,"4,6","hotel bersih, kamar luar, mknan bervariasi, meski perlu ditingkatkan, staf ramah, lokasi hotel dg dg tempat belanja, jalan ke luar masuk hotel lancar, tdk macet",Verified review from tiket.com
111,4,CS,26 Sep 2021,Trip Keluarga,"4,6","Kamar nyaman, lokasi strategis. cuma breakfast nya kurang enak",Verified review from tiket.com
111,5,OA,6 Sep 2021,Trip bareng Teman,"4,6","kamar bagus dan nyaman, fasilitas di kamar oke, kolam renang tersedia, hal yang sangat perlu ditingkatkan adalah makanan karena sarapan paginya sangat monoton",Verified review from tiket.com
112,1,KG,6 Aug 2021,Trip Keluarga,"4,6","Sedang situasi ppkm, tapi banyak kemudahan dengan pelayanan yg baik, ke tempat belanja makanan tinggal nyebrang",Verified review from tiket.com
112,2,Irine Chyntia,6 Apr 2021,Perjalanan Bisnis,"4,6",saya pesan deluxe tp kasurnya dua digabung jadi satu. blanketnya juga single dua .,Verified review from tiket.com
112,3,IS,9 Feb 2021,Lainnya,"4,6","Lokasi pusat kota, harga bersahabat dengan kantong dan udara dalam hotel segar, karena ada sirkulasi udara luar. Point terakhir inilah yang sangat penting di saat pandemic covid ini,",Verified review from tiket.com
112,4,Muhammad Faturrahman Aria Bisma,18 Jan 2026,Trip Keluarga,"4,4","Staff sangat ramah dan gegas, lokasi strategis buat jalan2. Cuman sayang AC kamarnyaa kurang dingin",Verified review from tiket.com
112,5,Sandra Sandra,10 Dec 2024,Trip Pasangan,"4,4","Tempat nyaman, harga oke lah, cumn sarapan nya kurang menarik",Verified review from tiket.com
113,1,DH,10 Dec 2024,Trip Keluarga,"4,4","Lokasi strategis, dekat dengan yogya dan bandung indah plaza. Breakfast banyak variasi. Karena kmrn pesan kamar di superior, lokasi kamar dekat jalan raya, jadi berisik sekali sampai tengah malam. Lebih baik pilih deluxe.Lihat lebih sedikit",Verified review from tiket.com
113,3,Rachmawati Rachmawati,7 Sep 2024,Trip Keluarga,"4,4",Ok siiipp Tempat tidur king-size.,Verified review from tiket.com
113,4,vina damayanti,5 Aug 2024,Trip Keluarga,"4,4",Kondisi bangunan bersih cuma karena hotel lama suasananya agak sedikit gelap di lorong. Kalo sendirian agk takut sih hehe. Tapi sangat nyaman utk liburan. Staf ramah dan helpful. Lokasi di tengah kota dan ramai penjual makanan di sekitar hotel Nuansa romantis.Lihat lebih sedikit,Verified review from tiket.com
113,5,PE,5 May 2024,Trip Keluarga,"4,4","Staffnya ramah, utk menu breakfastnya enak, kamar bersih, pas check out ternyata mobil dicucin jg… (mantaabb)",Verified review from tiket.com
114,1,RD,30 Apr 2024,Trip Pasangan,"4,4",Kamar besar dan luas. Staf yang luar biasa dan membantu. fasilitas dan taste sarapan biasa aja dan tidak terlalu banyak variasi..,Verified review from tiket.com
114,2,HENDRY HENDRY,3 Jan 2024,Perjalanan Bisnis,"4,4",Acara meeting,Verified review from tiket.com
115,3,RA,28 May 2022,Trip Pasangan,"4,4","Tempat strategis, bersih, pelayanannya ramah",Verified review from tiket.com
115,5,FA,18 Aug 2021,Trip Solo,"4,4","Lokasi cukup bagus, bangunan sangat klasik tapi terawat bersih dan wangi. Sarapan cukup baik.",Verified review from tiket.com
116,1,ES,4 May 2021,Perjalanan Bisnis,"4,4",overall lumayan bagus,Verified review from tiket.com
116,2,Andria Zico,14 Dec 2020,Perjalanan Bisnis,"4,4",Ok.. Tapi tempat tidurnya kecil dengan badan saya yg agak besar... Hahaha.. So far ok..,Verified review from tiket.com
116,3,Adi Setyo Nugroho,20 Nov 2020,Trip Keluarga,"4,4","Puas banget nginep di Santika Bandung. semua fasilitas cukup memadai. ada tempat gym, kolam renang, yg ingin memakai sepeda jg bisa tapi harus mengisi form dulu. dan paling suka itu pas sarapan pagi, semua makanan dilayani langsung dengan chef. waitrees dan waiter nya juga ramah. thank you yaa Santika BandungLihat lebih sedikit",Verified review from tiket.com
116,4,DP,1 Feb 2020,Trip Keluarga,"4,4","Nyaman, bersih strategis",Verified review from tiket.com
116,5,Leo Saputra,17 Aug 2019,Trip Keluarga,"4,4","Dekat dengan tempat kuliner , shopping , dan tempat wisata saya suka",Verified review from tiket.com
117,1,WK,6 Aug 2019,Trip Keluarga,"4,4","menu sarapan sangat tidak variatif, 3 malam menginap tetapi menu selalu sama. Untuk rasa lumayan.",Verified review from tiket.com
117,2,AN,16 Jul 2019,Trip Keluarga,"4,4","Hotel lokasi strategis, kebersihan ruangan agak kurang. Seprei dan sarung bantal agak kusam putihnya. Tapi selain itu overall bagus.",Verified review from tiket.com
117,3,ES,17 Jun 2019,Trip Keluarga,"4,4","Lokasi hotel strategis, pelayanan ramah, kondisi ruangan n kolam renang bersih. Hotel bangunan tua namun cukup terawat. Makanan sahur kurang bervariasi.",Verified review from tiket.com
117,4,Muhammad Taufiq Y,6 May 2019,Perjalanan Bisnis,"4,4",Hotel nya strategis sekali harga bersahabat sangatz....pelayanan yang ramah hangat.....,Verified review from tiket.com
117,5,Wirakusuma,19 Dec 2025,Trip Keluarga,"4,2",Pelayanan bagus. Minusnya dapat kamar yang wastafel kamar mandinya bocor. AC kurang dingin.,Verified review from tiket.com
118,1,Nanda Wisnu Perdana,28 Jul 2025,Trip Keluarga,"4,2","pesan kamar large bed tapi ternyata twin bed digabungin, tapi overall ok",Verified review from tiket.com
118,2,Kindy Miftah,9 Jun 2025,Trip Keluarga,"4,2",As expected hotel lama. Overall bagus. Tapi kebersihan seharusnya bisa ditingkatkan lagi,Verified review from tiket.com
118,3,IS,19 Jan 2025,Trip Keluarga,"4,2",Lokasi strategis. Sarapan sangat memuaskan,Verified review from tiket.com
118,4,Ati Herawati,11 Oct 2024,Trip Keluarga,"4,2","Good facilities, clean rooms, but breakfast definitely need to be improved.",Verified review from tiket.com
118,5,Andryani Lestari,6 Oct 2024,Trip Keluarga,"4,2","Oke lokasinya, untuk faailitas termasuk hotel tua",Verified review from tiket.com
119,1,Daniel Stylites Rahardjo,28 Mar 2024,Perjalanan Bisnis,"4,2",Kamar pertama bau rokok dan pindah kamar OK. Hotel tua tapi masih cukup pelayanan baik,Verified review from tiket.com
119,2,SR,9 Mar 2024,Trip Pasangan,"4,2",Jarak terjangkau ke pusat kota. Resepsionis yang terlatih dengan baik dan ahli.,Verified review from tiket.com
119,5,AN,1 May 2023,Trip Keluarga,"4,2",Keseluruhan bersih cukup Kamar perlu peremajaan,Verified review from tiket.com
120,3,Rini Komalasari,20 Jul 2022,Trip Keluarga,"4,2",Lokasi strategis makananya lumayan,Verified review from tiket.com
121,1,Imam Santoso,7 May 2022,Trip Keluarga,"4,2",Puas sih udah sering menginap di sini.. karyawan hotelnya sopan pula.,Verified review from tiket.com
121,2,Dina Sepdiana Darin,19 Apr 2022,,"4,2",anak sy puas berenang di hotel santika.. makanannya juga enak..,Verified review from tiket.com
121,3,CW,2 Jan 2022,Trip Solo,"4,2","Semua sudah bagus hanya saja sarapannya kurang variatif dan tidak leluasa seperti dulu yang self-service, tapi dimengerti karena mungkin masih suasana pandemi",Verified review from tiket.com
121,4,HW,29 Oct 2021,Trip Keluarga,"4,2",Lokasi strategis jd mudah kemana mana,Verified review from tiket.com
121,5,TJ,14 May 2021,Trip Pasangan,"4,2","tempatnya strategis, lumayan gampang mau kemana2, deket hotel juga banyak penjual makanan, kamarnya nyaman, bersih, proses cek in jg gak lama, request view kota cantik",Verified review from tiket.com
122,1,Ari Pramudhito,4 May 2021,Perjalanan Bisnis,"4,2","semuanya oke sih, cuma lokasi kamarnya deket bgt sm jalan raya jd klo mau tdur suka kebangun krn berisik kendaraan",Verified review from tiket.com
122,2,Dina Hotnida Siregar,10 Apr 2021,Perjalanan Bisnis,"4,2",Hotelnya udah tua tapi tetap ok. Letaknya strategis banget jadi mau cari makan gampang. Semua karyawannya ramah dan helpful. Makanannya kurang variatif karena masih pandemi tapi rasanya tetap ok.,Verified review from tiket.com
122,3,Fitri Ainurrosyidhah,12 Nov 2020,Trip Keluarga,"4,2",Sesuai lah dengan harga. Nyaman banget tempatnya dan strategis. Oke bgt!,Verified review from tiket.com
122,4,SN,11 Nov 2020,Keperluan Medis,"4,2",saya suka lokasinya. bangunannya iconic.,Verified review from tiket.com
122,5,Heru Gunawan,21 Jul 2019,Trip Pasangan,"4,2","Yang saya suka adalah kamar yg luas dan bersih,sarapannya lumayan enak walau kurang lengkap.. Yang saya tdk suka petugas resepsionis yg laki2 yg melayani hampir tdk ada senyum2 sama sekali, dia ga cocok bekerja dihotel pdhl kami membayar bukan gratisan Saat itu saya datang jam 15 sore saya menunggu terlalu lama kìra2 45 menit karena kamar ga ready katanya.Lihat lebih sedikit",Verified review from tiket.com
123,1,Yenni Yenni,6 Jun 2019,Trip Keluarga,"4,2",cukup memuaskan dgn harga yg kami bayarkan hanya wifinya saja tdk berfungsi dgn baik.,Verified review from tiket.com
123,2,FS,28 Apr 2026,Trip Pasangan,"4,0",Luas sekalu kamarnya. Staff ramah. Lokasi strategis,Verified review from tiket.com
123,3,Terry Wahyu Astar,13 Apr 2026,Trip Keluarga,"4,0",Expert and warm staff.,Verified review from tiket.com
123,4,Helda Febriani,30 Mar 2026,Perjalanan Bisnis,"4,0",Pelayanan dan fasilitasnya bagus,Verified review from tiket.com
123,5,yanti supriadi,28 Mar 2026,Trip Keluarga,"4,0","kamar luas,breakfastnya enak cuma agak lama direfillnya dan diganti dengan menu lain",Verified review from tiket.com
124,1,Sophia Christy,23 Mar 2026,Trip Keluarga,"4,0",🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌,Verified review from tiket.com
124,2,TS,17 Mar 2026,Trip Pasangan,"4,0",Responsive and helpful staff.,Verified review from tiket.com
124,3,Indra Bangsawan,13 Feb 2026,Trip Solo,"4,0",Wide parking area is available. Good quality towels. Relaxed and peaceful atmosphere. Friendly staff. Ideal location.,Verified review from tiket.com
124,4,Muhammad Rifqie Abdurrachman,3 Feb 2026,Trip Solo,"4,0",All good dan lokasi sangat strategis. Cuma ac nya kurang dingin. Sarapan biasa saja. Tapi enak. Dan staff nya sangat ramah semua.,Verified review from tiket.com
124,5,CD,25 Jan 2026,Perjalanan Bisnis,"4,0",Attentive and timely receptionist.,Verified review from tiket.com
125,1,TB,19 Jan 2026,Trip Pasangan,"4,0",Bagus pelayanannya bersih,Verified review from tiket.com
125,2,Ken Ken,17 Nov 2025,Trip Solo,"4,0",Nice and tidy maybe I will comeback next time,Verified review from tiket.com
125,3,ratih fitriana,10 Oct 2025,Trip Keluarga,"4,0",Delicious and fresh dishes. Complete sports area. Maintained cleanliness.,Verified review from tiket.com
125,4,Maria Elisa,17 Sep 2025,Trip Keluarga,"4,0",Hotel nya bangunan lama tapi masih bagus banget,Verified review from tiket.com
125,5,JOKO PITOYO,16 Aug 2025,Perjalanan Bisnis,"4,0",Family food delivery service.,Verified review from tiket.com
126,1,Akhmad Mualimin,15 Jul 2025,Trip Solo,"4,0","Ruangan rapi dan bersih, pelayanan oke.",Verified review from tiket.com
126,2,Thoriq Ganang Prakoso,30 Jun 2025,Trip Keluarga,"4,0",Shining clean surfaces. 24-hour reception service. Peaceful rural feel. The parking lot is clean and safe. Rich in historical significance. The parking lot is clean and safe.,Verified review from tiket.com
126,3,AA,25 Jun 2025,Trip Keluarga,"4,0","Shower rusak, tp pelayanan cepat tanggap dan lgsg repair. Lain-lain sudah bagus.",Verified review from tiket.com
126,4,Refani Najmi,11 Jun 2025,Trip Solo,"4,0",Charming clean rooms. Good transportation connections.,Verified review from tiket.com
126,5,AW,10 Jun 2025,Trip Keluarga,"4,0",Regular parking. Attentive and hospitable staff. Authentic rural atmosphere.,Verified review from tiket.com
127,1,Salman Alfarizi,2 Jun 2025,Trip Keluarga,"4,0","Suasana nyaman wlupun bising dr luar cukup terdengar jelas, dan area makan untuk area smooking & non smooking tidak ada penghalang jadi agak ganggu si",Verified review from tiket.com
127,2,DL,21 May 2025,Trip Pasangan,"4,0",Interior with cheerful colors. Super tasty food. Refreshing pool ambiance.,Verified review from tiket.com
127,3,EL,12 May 2025,Trip Keluarga,"4,0","Bersih,ramah,sarapan ok",Verified review from tiket.com
127,4,Dila Rukmi Indarti,3 May 2025,Trip Keluarga,"4,0","kamarnya sempit tp bersih..hanya jendela luar berdebu ..krn sdh tua jd perlu revitalisasi, g bisa lihat pemandangan krn jendela tertutup asesoris luaf bangunan hotel..jd ya agak gelap..staff ramah dan helpfullLihat lebih sedikit",Verified review from tiket.com
127,5,Lusiani Kumala,19 Apr 2025,Trip Keluarga,"4,0","Kamar bersih, hotel lama , makanan cukup enak.tempat gym nya kecil.",Verified review from tiket.com
128,1,Sri Ningrum,27 Mar 2025,Trip Keluarga,"4,0",Good Comfy children's bed.,Verified review from tiket.com
128,2,LR,23 Feb 2025,Trip Pasangan,"4,0",Pelayanan kamar sangat cepat.,Verified review from tiket.com
128,3,Dayat Irianto,18 Feb 2025,Trip Keluarga,"4,0","Hotel lama tapi terawat dan bersih, staf ramah2",Verified review from tiket.com
128,4,AK,18 Feb 2025,Trip Keluarga,"4,0",Walaupun hotel lama tapi masih sangat terjaga kebersihannya,Verified review from tiket.com
128,5,Rachmawati Rachmawati,26 Jan 2025,Trip Solo,"4,0",Kamar luas dan besrsih makananya juga enak enak dan dekat akses jalan uatama Kebersihan sangat oke.,Verified review from tiket.com
129,1,NovAyani NovArka,18 Jan 2025,Trip Keluarga,"4,0","Hotel lama, namun msh terawat Sarapan enak",Verified review from tiket.com
129,2,Retna Atmaningdyah,13 Jan 2025,Trip Keluarga,"4,0","Hotelnya nyaman kamarnya luas , bersih , lokasinya oke ada diantara mall jadi kalo mau beli makan dll gampang, sarapannya enak , pilihannya banyak. Terima kasih Santika Bandung",Verified review from tiket.com
129,3,vigil suzerein,23 Nov 2024,Trip Keluarga,"4,0",Ruang keluarga luas.,Verified review from tiket.com
129,4,Arinda Ayu Pratiwi,29 Oct 2024,Perjalanan Bisnis,"4,0","Standar untuk perjalan bisnis masih oke, nyaman juga bawa keluarga",Verified review from tiket.com
129,5,Diane Prihastuti,8 Oct 2024,Trip Keluarga,"4,0",Bagus.hanya perlu diupgrade kasur bantal dan design kamar supaya menyesuaikan jaman,Verified review from tiket.com
130,1,AN,17 Sep 2024,Trip bareng Teman,"4,0","Kombinasi makanan hotel sangat cocok. Harga bersahabat, kenyamanan maksimal.",Verified review from tiket.com
130,2,Richa Vinatalia,4 Sep 2024,Trip Pasangan,"4,0",Makanan hotel super enak.,Verified review from tiket.com
130,3,RAY VITRY JUNITA,12 Aug 2024,Trip Keluarga,"4,0","Makanan enak, affordable, dekat factory outlet dan tempat makan",Verified review from tiket.com
130,4,NZ,29 Jul 2024,Trip Keluarga,"4,0",Area yang tenang. Harga terjangkau.,Verified review from tiket.com
130,5,Lely liga,18 Jul 2024,Perjalanan Bisnis,"4,0",Suasana sangat bersih menyeluruh. Akses parkir lancar.,Verified review from tiket.com
131,1,Lunna Launa,17 Jul 2024,Trip Solo,"4,0",Keamanan parkir terjaga. Pelayan yang terlatih.,Verified review from tiket.com
131,2,N sun Taslim,16 Jul 2024,Trip Keluarga,"4,0",Ini hotel pas masuk sudah amaze. Kamar juga luas serta apresiasi untuk pihak hotel melakukan building maintenance dengan baik hingga saat ini.,Verified review from tiket.com
131,3,Asep Andi Supriadi,1 Jul 2024,Trip Keluarga,"4,0","Mantap sekali, rapi, bersih,",Verified review from tiket.com
131,4,LY,28 Jun 2024,Trip Keluarga,"4,0",Bersih Fasilitas sangat bersih terawat.,Verified review from tiket.com
131,5,BV,28 Jun 2024,Perjalanan Bisnis,"4,0",Kebersihan sangat terjaga dan rapi.,Verified review from tiket.com
132,1,BV,28 Jun 2024,Perjalanan Bisnis,"4,0",Dekat dengan BIP dan pusat perbelanjaan lainnya,Verified review from tiket.com
132,2,FM,23 Jun 2024,Trip Keluarga,"4,0","Hotelnya cukup tua, ada maintenance lift",Verified review from tiket.com
132,3,Mochamad Iqbal Zualmi,20 Jun 2024,Trip Pasangan,"4,0",Bersih bagus letak strategis,Verified review from tiket.com
132,4,Margaretha Roosalin,18 Jun 2024,Trip Keluarga,"4,0",Letak hotel stategis Customer service sangat ramah Kebersihan terjaga untuk hotel yang sudah lama berdiri,Verified review from tiket.com
132,5,Yudithia Adelin,2 Jun 2024,Trip Keluarga,"4,0",Bagus fasilitas dan hospitalitynya. Tengah kota,Verified review from tiket.com
133,1,SN,24 May 2024,Trip Keluarga,"4,0","Kamarnya luas cocok untuk keluarga, pelayanan bagus , lokasi ditengah kota dekat banyak tempat dan fasilitas juga lengkap",Verified review from tiket.com
133,2,Agung Nugroho Hutomo,13 May 2024,Trip Keluarga,"4,0",oke banget.. cuma sedikit gimana gt larena emang desain bangunan tua..,Verified review from tiket.com
133,3,Futuhal Arifin Annasri,13 May 2024,Trip Keluarga,"4,0",Good hotel for stay. Breakfast was amazing.,Verified review from tiket.com
133,4,Abigail P,10 May 2024,Trip Keluarga,"4,0",Interior modern minimalis. Dekat dengan atraksi wisata.,Verified review from tiket.com
133,5,HD,29 Apr 2024,Trip Pasangan,"4,0","Penginapan hemat, sensasi mahal.",Verified review from tiket.com
134,1,BS,29 Apr 2024,Trip Solo,"4,0",Ekonomis tapi eksklusif.,Verified review from tiket.com
134,2,HM,25 Apr 2024,Trip Solo,"4,0",Bersih dan jauh dari kebisingan. Pemandangan alam yang damai. AC berfungsi baik.,Verified review from tiket.com
134,3,CS,14 Apr 2024,Trip Keluarga,"4,0",Ada area bermain anak. Kolam renamg bagus bersih sejuk Suasana kolam yang menarik.,Verified review from tiket.com
134,4,JS,27 Mar 2024,Trip Solo,"4,0",Lokasi di tengah kota. Hotel yg sudah cukup tua. Kamar cukup luas,Verified review from tiket.com
134,5,Erik Prasetiawan,18 Mar 2024,Trip Keluarga,"4,0","Hotel di tengah kota, Sarapannya enak",Verified review from tiket.com
135,1,Stephen Warouw,13 Mar 2024,Trip Keluarga,"4,0",Desain ramah lingkungan. Lokasi strategis untuk keluarga. Hemat biaya. Suasana hangat dan nyaman.,Verified review from tiket.com
135,2,Dwi Otterina,21 Feb 2024,Trip Keluarga,"4,0","Hotel lama toilet sudah direnovasi, breakfast lumayan minusnya sprei dan handuk sudah agak lusuh, sangat kurang colokan listrik.",Verified review from tiket.com
135,3,MA,11 Feb 2024,Trip Keluarga,"4,0",Ruangan bebas debu dan noda. Petugas resepsionis ramah. Akses mudah ke tempat-tempat terkenal. Keamanan parkir terjaga.,Verified review from tiket.com
135,4,FS,4 Feb 2024,Perjalanan Bisnis,"4,0",Tarif bersahabat. Pelayanan ramah dan profesional.,Verified review from tiket.com
135,5,Stephen Warouw,22 Jan 2024,Trip Keluarga,"4,0","Area yang nyaman. Harga fantastis, pengalaman tak terlupakan. Ada pilihan restoran di dalam hotel. Staf yang luar biasa.",Verified review from tiket.com
137,5,Siti Aisyah,20 Sep 2023,Trip Pasangan,"4,0","Untuk hotel senior di bandung cukup nyaman dan tidak oengap, sirkulasi baik, makanan varian banyak tapi rasanya agak plain menurut saya. Staff sangat rama dapat promo caplang . Makasih ya . Strategic location dibelakang BipLihat lebih sedikit",Verified review from tiket.com
140,2,RK,27 Jul 2023,Trip Keluarga,"4,0",Hotel lama yang masih terawat shg designnya masih terkesan tdk modern. Berhubung lokasi dekat jalan besar sehingga pada malam hari cukup ramai dan agak berisik di dalam kamar yg view city,Verified review from tiket.com
142,1,Agung Aditya,25 Jun 2023,Trip Keluarga,"4,0",👍🏻,Verified review from tiket.com
142,3,mismawati mismawati,8 Jun 2023,,"4,0",Over all ITS okee,Verified review from tiket.com
144,5,Winda,7 Mar 2023,Trip bareng Teman,"4,0","Walaupun hotel lama tetapi Santika masih mempertahankan kualitas kebersihan nya, tetapi ada yang agak kurang di makanan, padahal yang saya suka dari santika adalah menu sarapannya, kemarin itu kurang bervariasi, dan rasa jjga menurun ya mungkin bisa menjadi masukan untuk lebih baik seperti duluLihat lebih sedikit",Verified review from tiket.com
145,1,SS,1 Mar 2023,Trip Keluarga,"4,0",Pelayanan bagus Kamar bersih,Verified review from tiket.com
145,2,Desy Aryanti,28 Feb 2023,,"4,0","Kamar bersih, pelayanan oke banget, ramah dan helpful banget. 👍👍",Verified review from tiket.com
146,2,NP,24 Jan 2023,Trip Keluarga,"4,0",Lokasi hotel sungguh mantapp..diapit 2 pusat perbelanjaan dan Rumah Sakit juga sehingga mudah kalau ada kebutuhan emergency. Staff Santika Bandung sangat ramah dan helpful.,Verified review from tiket.com
146,3,GG,23 Jan 2023,,"4,0",Liburan bersama keluarga...HAPPY,Verified review from tiket.com
147,1,Hendro Prastowo,10 Jan 2023,Trip Keluarga,"4,0","Secara umum sesuai dengan kelas bintang 3. Fasilitas elektrikal dalam kamar kurang, stop kontak sedikit, saklar lampu tidak lengkap. Parkirnya luas dan nyaman.",Verified review from tiket.com
147,3,AS,3 Jan 2023,Trip bareng Teman,"4,0",sesuai dengan apa yg di dapat! ok lah,Verified review from tiket.com
147,4,Broto Suryono,1 Jan 2023,,"4,0",Hotel bagus dan beraih. Hanya tercium bau bahan kimia di kamar.,Verified review from tiket.com
148,1,IS,26 Dec 2022,Trip Keluarga,"4,0","Nyobain Deluxe Room dengan harapan lebih nyaman karena lebih mahal dan lebih luas, ternyata malah lebih nyaman & bersih Superior Room (stay 30 Des-02 Jan 2022). Pindah room karena shower air panas tidak berfungsi dengan baik, sofa bercak2 (362), tapi room 120 yg lokasinya deket swimming pool malah ada bau lembab & plafond kamar mandi rendah,marmernya kurang bersih,plafond depan room bercak2 hitam bekas bocor, jauh lebih nyaman pengalaman stay di Superior room tahun lalu. Staff ramah dan cooperative banget, breakfast enak ala Santika Group.Lihat lebih sedikit",Verified review from tiket.com
148,2,Yan Abrar,24 Dec 2022,,"4,0",Hotel tua yang cukup rapi dan terawat menurut saya. Lokasinya strategis di pusat kota.,Verified review from tiket.com
148,3,Rendra Ramadya,21 Dec 2022,,"4,0","Overall sih oke ya pas mginep disini.. enaknya hotel ini krn hotel lama..space kamar jg lega,deket bgt sama bip dan riau junction kl mau beli cemilan..akses kemana2 oke sih. Cm kmrn kamar ac kl siang aga panas,tp kl mlm dingin. Trus krn hotel ini brada dipinggir jalan raya jadinya aga sdkt keganggu dng suara2 motor diluar.. dan kl malam minggubada acara live music yg suaranya ckp mengganggu..walau memang cm sampai jam 10 ya.. trus utk sarapan cukup oke sih dari sisi rasa,utk variasi ga terlalu bny..tp setidaknya cukup lah kl untuk sarapan sih..pelayanan jg oke,pegawai ramah2 jgLihat lebih sedikit",Verified review from tiket.com
149,4,Arief Pramono,20 Oct 2022,Perjalanan Bisnis,"4,0","Kamar dan fasilitas kamar sudah sesuai dengan yang diharapkan, ac dingin, saluran tv juga cukup walaupun gak begitu lengkap, air hangat juga cepet prosesnya. Yang kurang adalah tempat fitness center yang kecil dan alat2 nya juga sudah perlu dilakukan peremajaan terutama threadmill nya yang suka mengeluarkan bunyi2 gak jelas, ac di dalam fitness center juga tidak berfungsi. Untuk breakfast bisa dikatakan cukup, saya breakfast jam 9 pagi, sudah banyak menu yang habis dan tidak direfill kembali jadi tinggal makan sisa2 saja.Lihat lebih sedikit",Verified review from tiket.com
150,5,BS,28 Sep 2022,,"4,0","Ditengah kota, nyaman… sayang pelayanannya kurang, minta sesuatu agak lama…",Verified review from tiket.com
151,2,HN,25 Aug 2022,Trip Pasangan,"4,0","Lokasi bagus, gampang diakses",Verified review from tiket.com
151,5,SD,2 Aug 2022,Trip Pasangan,"4,0",Great location. Tho the hotel needs maintenance as it is old. But over all was a good stay,Verified review from tiket.com
