priority_reason,aspect,true_label,pred_label,confidence,ID_Review,Platform,Nama_Hotel,Review_Date,review_word_len,Text_Review
model_high_confidence_disagreement,Makanan,positif,netral,0.8218,1906,Agoda,Hotel Santika Cirebon,12/24/2018,48,"check in cepat, padahal jam 4 sore kami masih harus menunggu sebentar agar kamar siap. stafnya cukup ramah. kamarnya agak ketinggalan jaman tapi cukup bersih. tapi tidak ada mandi air hangat. ini adalah air yang sangat panas atau dingin. variasi sarapan cukup baik tetapi kualitas makanannya biasa saja."
model_high_confidence_disagreement,Kebersihan,none,negatif,0.8216,5207,Tiket,Hotel Santika Mega City Bekasi,3/14/2021,32,tirainya berdebu dan tidak ada shower head hanya pipa air. air conditioner membutuhkan waktu yang cukup lama untuk mendinginkan ruangan. tempat tidur king sebenarnya adalah dua tempat tidur twin yang diletakkan berdekatan.
model_high_confidence_disagreement,Harga,netral,negatif,0.8201,6821,Traveloka,Hotel Santika Bandung,12/21/2016,6,variasi makanan kurang dengan harga sekarang
model_high_confidence_disagreement,Fasilitas,none,positif,0.8199,9551,Traveloka,Hotel Santika Cirebon,5/17/2017,18,"liburan bareng keluarga kecil, pelayanan ramah, makanan kecil murah dan bisa makan di kolam renang juga, kamar nyaman."
model_high_confidence_disagreement,Pelayanan,netral,negatif,0.8183,5800,Tiket,Hotel Santika Depok,4/5/2019,33,"ada colokan di samping westafel, tapi sayangnya hairdryernya tidak ada pelayan di restoran saat sarapan, kurang ramah, mukanya pada manyun, masih ngantuk kali yah. reseptionist dan satpamnya baik banget, kamar bersih, cukup luas. "
model_high_confidence_disagreement,Pelayanan,negatif,none,0.8165,5119,Tiket,Hotel Santika Mega City Bekasi,7/20/2024,30,"pesan via ota, pilih kamar deluxe single bed dikasih yang twin bed, dan smoking room. akses susah jika solo travel yang harus melalui lift didalam mall yang kalau malam tutup"
model_high_confidence_disagreement,Pelayanan,positif,none,0.8158,14728,Traveloka,Hotel Santika Tasikmalaya,4/22/2015,20,"saya tidak dapat non smoking room, selama menginap tersiksa dengan bau rokok, walau hotel sudah sangat membantu dengan memberikan ionisasi."
model_high_confidence_disagreement,Kenyamanan,positif,none,0.8152,11135,Traveloka,Hotel Santika Depok,1/18/2017,16,"lokasinya strategis, mudah diakses dengan berbagai alternatif kendaraan dengan staf yang ramah dan ruangan yang bersih."
model_high_confidence_disagreement,Fasilitas,netral,negatif,0.8142,168,Agoda,Hotel Santika Bandung,5/7/2023,72,lokasi bagus bagi yang ingin menjelajahi kota bandung. lokasi sangat dekat dengan hotel aryaduta (tepat di seberang pintu keluarnya). jalan depan hotel ada 2 arah (bukan 1 arah) sehingga memudahkan kita untuk mengakses hotel. hotel santika merupakan hotel tua namun masih terawat. kamarnya luas namun semua perabotannya harus direnovasi juga fasilitasnya. sarapan memiliki pilihan terbatas namun rasanya cukup enak. area parkir mobil di basement memiliki jalur yang luas namun tempat parkir terbatas.
model_high_confidence_disagreement,Kenyamanan,positif,none,0.8141,13185,Traveloka,Hotel Santika Mega City Bekasi,9/27/2017,22,ketika check in oke. smooth tidak ada masalah. kamarnya juga bagus bersih tapi pas check out officernya kurang bersahabat terutama yang perempuan.
model_high_confidence_disagreement,Kenyamanan,negatif,none,0.8137,11552,Traveloka,Hotel Santika Depok,12/9/2015,13,"very bagus, easy, tapi kalau ada yang bula pintu dari kamar lain kedenegeran"
model_high_confidence_disagreement,Harga,netral,positif,0.8128,897,Agoda,Hotel Santika Bogor,12/4/2023,24,terima kasih hotel santika atas keramahtamahannya. anda berhasil mengakomodasi permintaan kami selama kami tinggal. lokasi terbaik dan harga terbaik di bogor. terima kasih lagi.
model_high_confidence_disagreement,Kenyamanan,none,positif,0.8125,7915,Traveloka,Hotel Santika Bogor,2/19/2020,22,"lokasi sangat strategis dengan botani square, dekat dengan tol dan pusat kota. design kamar yang segar serta sarapan pagi cukup menggugah selera."
model_high_confidence_disagreement,Kenyamanan,none,positif,0.8123,7652,Traveloka,Hotel Santika Bogor,6/15/2022,8,"menyenangkan. kamar bersih, sarapan baik, dekat dengan mall."
model_high_confidence_disagreement,Kenyamanan,positif,none,0.8113,12126,Traveloka,Hotel Santika Mega City Bekasi,9/8/2021,8,menyenangkan. sesuai kelas nya. semua baik banget. bersih.
model_high_confidence_disagreement,Pelayanan,none,negatif,0.8095,1650,Agoda,Hotel Santika Bogor,4/26/2012,88,"kami check ini terlambat, dateng jam setengah dua belas malam, tanpa basa-basi dan birokrasi yang panjang, kami langsung dapet kunci kamar. kami pilih kamar dengan bed twin walopun serasa sempit bahkan untuk 1 orang, interior kamar yang minimalis modern enak dipandang dan view gunung dan kota bogor. pagi hari kami sarapan, dengan menu yang beraneka macam dan enak2. sedikit kendala, kami tidak diberi tahu kalau mobil keluar masuk hotel, apakah kami bisa dapet voucher parkir, akhirnya keluar masuk hotel kami bayar parkir lagi selama dua hari, lumayan lah."
model_high_confidence_disagreement,Makanan,positif,netral,0.8085,8040,Traveloka,Hotel Santika Bogor,6/12/2019,38,"kamar yang cukup baik untuk tidak kecil, dan varian untuk sarapan sedikit kurang, rasanya cukup. kolam kecil yang tenang tapi stafnya sangat ramah secara keseluruhan hotel ini bagus dan membuat liburan saya hampir sempurna terima kasih santika bogor"
model_high_confidence_disagreement,Kebersihan,none,positif,0.8078,2429,Agoda,Hotel Santika Depok,10/8/2024,17,"lokasi sangat bagus dekat pusat perbelanjaan, kebersihan luar biasa dengan staf yang ramah, makanan sederhana namun lezat"
model_high_confidence_disagreement,Lokasi,none,positif,0.8076,7989,Traveloka,Hotel Santika Bogor,9/4/2019,27,"tempat sangat strategis, parkinya mudah, check-in cepat. pelayanan sangat ramah, handuk sprei dan bersih. air conditioner dan water heater berfungsi dengan baik, tapi tidak ada hair dryer."
model_high_confidence_disagreement,Fasilitas,none,netral,0.807,10272,Traveloka,Hotel Santika Depok,4/28/2021,5,"bagus, tapi peralatan sudah kuno"
model_high_confidence_disagreement,Pelayanan,netral,positif,0.8064,2024,Agoda,Hotel Santika Cirebon,6/26/2012,16,staf frendly ketika kami tiba. lokasi bagus ke tempat kuliner terkenal. sarapan enak dengan sentuhan lokal.
model_high_confidence_disagreement,Makanan,positif,negatif,0.8063,8270,Traveloka,Hotel Santika Bogor,4/4/2018,9,kamar baik layanan kamar miskin sarapan kualitas makanan baik
model_high_confidence_disagreement,Kenyamanan,none,positif,0.8049,3585,Tiket,Hotel Santika Bandung,12/6/2025,5,"bagus, bersih, nyaman. top pokoknya"
model_high_confidence_disagreement,Kenyamanan,none,negatif,0.8047,697,Agoda,Hotel Santika Bogor,1/10/2025,49,"lokasinya bagus karena bersebelahan dengan pusat perbelanjaan sehingga tidak perlu jauh-jauh. namun secara keseluruhan fasilitas terasa agak tua, mungkin karena hotelnya sudah tua. stafnya ramah, saya suka lokasinya, dan harganya. juga, ada pembangunan yang sedang berlangsung di sebelah, jadi saya tidur siang, tapi selain kebisingan, saya tidak punya keluhan."
model_high_confidence_disagreement,Kenyamanan,none,positif,0.8043,3073,Agoda,Hotel Santika Tasikmalaya,12/23/2019,59,"saya memesan kamar ini untuk keluarga kecil saya. saya suka suasana hotel. saya tidak bisa mengulas kolam renang karena saya baru check-in di tengah malam (check-in sangat larut). tapi, saya suka sarapan di sini karena mereka menyajikan tutut dan cilok goang. sangat unik! tempatnya sangat bagus di tengah kota. jika nanti berkunjung ke tasikmalaya, saya akan menginap disini lagi."
model_high_confidence_disagreement,Kebersihan,none,negatif,0.804,1988,Agoda,Hotel Santika Cirebon,8/23/2013,85,"ini bukan pertama kalinya saya menginap di hotel ini, dan saya juga telah menginap di beberapa santika. namun, saya harus mengatakan ini adalah saat terburuk yang pernah saya alami di santika cirebon dimana saya menemukan kamar saya penuh dengan nyamuk berdarah dan rambut di lantai. mereka sepertinya tidak memperhatikan kebersihan kamar dan kehilangan perhatian pada detail. lain kali saya mengunjungi cirebon, saya mungkin tidak akan memilih hotel ini lagi karena ada hotel bintang 4 baru (yang luar biasa) lebih murah daripada santika cirebon bintang 3."
model_high_confidence_disagreement,Fasilitas,netral,positif,0.8035,2287,Agoda,Hotel Santika Cirebon,1/5/2015,15,"sangat menyenangkan dan terjaga privacy, sehingga kami dapat dengan leluasa menikmati fasilitas hotel yang disediakan."
model_high_confidence_disagreement,Kenyamanan,positif,none,0.8033,14679,Traveloka,Hotel Santika Tasikmalaya,8/19/2015,9,"sangat berkesan untuk tempat istirahat, lokasi yang sangat strategis"
model_high_confidence_disagreement,Kenyamanan,positif,none,0.8032,4992,Tiket,Hotel Santika Mega City Bekasi,1/26/2022,7,bagus sekali dari kamar pelayanan fasilitas dll
model_high_confidence_disagreement,Fasilitas,netral,positif,0.8031,7190,Traveloka,Hotel Santika Bandung,4/29/2015,44,"hotel nya bagus meskipun bangunan lama, pegawainya ramah dan sopan. kamar bersih. siaran televisi kabel banyak pilihan. breakfast nya enak dan banyak macamnya. puas dan recommend menginap di santika bandung. thanks traveloka atas diskon nya. transaksi mudah dan cepat. traveloka memang pas untuk kita."
model_high_confidence_disagreement,Kenyamanan,none,negatif,0.8026,12269,Traveloka,Hotel Santika Mega City Bekasi,1/29/2020,8,pelayanan cukup baik hanya wastafel kamar mandinya mampet.
model_high_confidence_disagreement,Fasilitas,none,negatif,0.8016,8380,Traveloka,Hotel Santika Bogor,9/27/2017,189,"komunikasi dan informasi kepada konsumen sangat buruk. kami pesan 4 kamar, 1 kamar tersedia tepat waktu (sebelum jam 14. 00), 2 kamar selanjutnya setelah jam 14. 00, dan 1 kamar terakhir baru kami dapat jam 16. 05. khusus kamar terakhir, kami mendapatkannya setelah beradu argumen dengan nada tinggi. di informasikan di jam 16. 00 bahwa kamar terakhir yang seharusnya kami dapatkan sebenernya sudah siap, namun belum bisa ditempati, namun informasi tersebut setelah kami protes dengan nada tinggi. harusnya di informasikan sejak awal. pada hari yang sama kurang lebih sekitar 4 konsumen mengalami hal yang sama. pintu/area masuk dan keluar parkir hotel sama dengan mall. ketika keluar di hari berikutnya, ternyata seharusnya kami mendapatkan stampel di kertas parkir dari pihak hotel, namun hal tersebut baru kami ketahui setelah kami berada di pintu/area/gerbang parkir keluar, alhasil kami kena biaya parkir sampai 98ribu. harusnya tanpa diminta sebelum kami keluar hotel, dan pada saat mengangkut barang di lobby, pihak security atau receptionist memberikan atau menanyakan terkait kertas parkir. point tersebut memang tidak akan menghalangi niat kami untuk menginap kembali. tapi mudah-mudahan tulisan ini bisa menjadikan pengalaman bagi semuanya agar hal tersebut tidak terjadi."
model_high_confidence_disagreement,Pelayanan,positif,netral,0.8012,14419,Traveloka,Hotel Santika Tasikmalaya,4/12/2017,5,"layanan keluar dan kenyamanan, keunggulan"
model_high_confidence_disagreement,Lokasi,netral,positif,0.8011,1911,Agoda,Hotel Santika Cirebon,7/31/2018,16,"meninap dadakan dapat harga kurang lebih 800rb per malam, breakfast baik lokasi juga di tengah kota"
model_high_confidence_disagreement,Kenyamanan,netral,negatif,0.8009,2860,Agoda,Hotel Santika Depok,3/22/2017,89,"lokasi di mall dengan banyak pilihan restoran bahkan departemen store. air minum yang disediakan lebih banyak dari standar hotel lain, yaitu 4 botol dengan ukuran sedang. kenyamanan tidur sangat memuaskan dengan bed yang sangat nyaman dan 2 bantal yang nyaman di masing masing bed (twin). kondisi kamar sangat bersih dan fasilitas kamar mandi juga lengkap. yang cukup mengganggu adalah suhu air shower yang sangat tidak stabil, panas dingin bergantian. namun yang paling mengecewakan untuk kami adalah fasilitas wi-fi yang amat sangat lambat, bahkan tidak bisa kami gunakan sama sekali."
model_high_confidence_disagreement,Pelayanan,positif,none,0.8006,8085,Traveloka,Hotel Santika Bogor,3/13/2019,11,"cemilan di kala sore, santika tau how to treat their customers"
model_disagreement,Makanan,netral,positif,0.7997,1940,Agoda,Hotel Santika Cirebon,6/20/2017,96,"santika cirebon, menurut saya hotelnya sudah tua, jadi ada tandanya di bangunan itu. tapi, kamarnya cukup besar, tempat tidurnya nyaman (menurut saya tempat tidurnya keras atau sedang), kamar mandinya bagus dan bersih. ada ketel listrik untuk membuat teh atau kopi, beserta segala fasilitasnya. kulkas mini, televisi kabel (sayangnya gambar kurang jelas tapi cukup bagus untuk baca berita). sarapannya juga beda-beda, walaupun kata ibuku rasanya biasa saja, tapi bagiku itu sudah cukup. anda bisa memilih mulai dari roti, sereal, bubur nasi, nasi goreng, nasi putih dan makanan indonesia lainnya. secara keseluruhan cukup menyenangkan menginap di hotel santika."
model_disagreement,Fasilitas,positif,none,0.7991,12388,Traveloka,Hotel Santika Mega City Bekasi,8/14/2019,35,"kamarnya kecil tapi sangat rapi, toilettries lengkap. ada tempat untuk bersantai di luar, cozy banget. saluran air sangat lama sehingga air tergenang. overall baik karena hotel cuma untuk istirahat saja, makanan lengkap, rasanya juga lumayan."
model_disagreement,Pelayanan,none,positif,0.7977,4989,Tiket,Hotel Santika Mega City Bekasi,2/7/2022,9,"semuanya baik, dari fasilitas dan layanannya juga sangat memuaskan."
model_disagreement,Fasilitas,netral,positif,0.7964,1671,Agoda,Hotel Santika Bogor,8/10/2011,29,baik bangetlah. ini hotel ada dalam botani square bogor. sehingga akses untuk shoping lebih mudah dan aman. selain itu fasilitas hotel juga memadai. saya ini adalah hotel yang menarik.
model_disagreement,Fasilitas,negatif,netral,0.7956,8040,Traveloka,Hotel Santika Bogor,6/12/2019,38,"kamar yang cukup baik untuk tidak kecil, dan varian untuk sarapan sedikit kurang, rasanya cukup. kolam kecil yang tenang tapi stafnya sangat ramah secara keseluruhan hotel ini bagus dan membuat liburan saya hampir sempurna terima kasih santika bogor"
model_disagreement,Kenyamanan,none,positif,0.7953,8952,Traveloka,Hotel Santika Cirebon,6/19/2024,18,"menginap satu malam di hotel santika cirebon sangat menyenangkan. untuk kamar bersih, untuk sarapan the best, banyak pilihan."
model_disagreement,Harga,none,positif,0.7945,12637,Traveloka,Hotel Santika Mega City Bekasi,1/2/2019,123,"saya pesan superior king, karena sesuatu hal di free upgrade ke deluxe king. kamar tidak ada kulkas, lemari, bath tub. baru dapat fasilitas tsb sprtinya di kelas premier. wi-fi tidak bisa digunakan. kartu akses hnya bisa diberikan 1 dan ini menyulitkan, terutama karena berpergian bersama anak2. agak sulit menghubungi fo, beberapa kali telpon tidak diangkat. banyak hal yang tidak sesuai dengan buku hotel information. balkon yang jdi nilai tambah kamar deluxe, ternyata dikunci, dan kunci tidak bisa ditinggal di kamar. yang jadi nilai tambah adalah karyawannya ramah, akses yang mudah ke mall mega city, dan menu breakfastnya benar2 kualitas santika: enak dan amat bervariasi. kamarnya juga luas, semua fasilitas lain sprti ac- tv- bathroom shower-electric pot, berfungsi baik. ada kolam renang dan gym."
model_disagreement,Pelayanan,negatif,netral,0.7937,10297,Traveloka,Hotel Santika Depok,1/6/2021,86,"saya bepergian dengan anak-anak jadi saya mencari hotel. di area dengan kolam renang. hasil pencarian menunjukkan akomodasi ini memiliki kolam renang. itulah alasan saya memilihnya. ketika saya mulai check-in, resepsionis memberi tahu saya bahwa kolam ditutup selama pandemi. saya kesal dan anak-anak kecewa. staf dengan tegas mengatakan, ada pengumuman yang sesuai tentang penutupan kolam umum di aplikasi, yang saya anggap sebagai kebohongan sederhana dan saran yang berani bahwa saya tidak cukup berhati-hati dalam proses pemesanan saya, yang sama sekali tidak benar dan sangat mengganggu untuk didengar."
model_disagreement,Lokasi,netral,positif,0.7936,2346,Agoda,Hotel Santika Cirebon,12/4/2012,22,lokasi hotel sangat bagus karena dekat sekali dengan stasiun kereta api sehingga tidak takut terlambat. dan juga sangat dekat dengan pusat pertokoan.
model_disagreement,Fasilitas,positif,none,0.793,13796,Traveloka,Hotel Santika Tasikmalaya,8/24/2022,25,"bagus banget sekarang ada coffee shop buat betah, staf pelayanan semua ramah baik check in cepat dan sudah pasti tiap ke tasik nginep di sini."
model_disagreement,Fasilitas,negatif,none,0.7928,8590,Traveloka,Hotel Santika Bogor,11/16/2016,31,secara keseluruhan sangat memuaskan dengan pelayanan yang sangat baik mungkin yang kurang hanya untuk ruang makannya pada saat breakfast yang sepertinya kurang luas mengingat kapasitas tamu yang banyak sehingga harus bergantian.
model_disagreement,Lokasi,none,positif,0.7926,7176,Traveloka,Hotel Santika Bandung,6/3/2015,9,"pelayanannya baik dan hotelnya nyaman, dekat dengan mana saja"
model_disagreement,Kenyamanan,none,positif,0.7914,14230,Traveloka,Hotel Santika Tasikmalaya,4/25/2018,18,kamar baik tetapi untuk sarapan pilihannya tidak terlalu banyak. wi-fi dikamar tidak beroperasi terlalu baik (agak sulit connect).
model_disagreement,Makanan,netral,none,0.791,2834,Agoda,Hotel Santika Depok,1/19/2022,42,floordrain tidak berfungsi. jadi saya harus buka floordrainnya biar airnya tidak menggenang. saya bermalam di unit yang exclusive. hanya dapat buah 3 pcs. penerangan kurang. karpet di ruang family kotor banget sama sofa belum pernah di dryclean kayaknya. selain hal ini nyaman.
model_disagreement,Fasilitas,netral,positif,0.7907,5539,Tiket,Hotel Santika Cirebon,9/9/2024,13,kebersihan terjaga maksimal. kolam renang dengan pemandangan indah. kolam renang dengan pemandangan indah.
model_disagreement,Fasilitas,none,negatif,0.7906,7728,Traveloka,Hotel Santika Bogor,12/1/2021,25,"kamar bersih, kolam renang bersih, makanan lumayan enak, protokol covid, pelayanan cukup baik, staf ramah dan membantu, hanya minta handuk tambahan agak lama, cukup menyenangkan."
model_disagreement,Lokasi,none,positif,0.7906,1446,Agoda,Hotel Santika Bogor,5/8/2022,18,mall tinggal lewat basemen mao ke mesjid masih dalam satu area mao dinner banyak makanan tersedia di mall
model_disagreement,Kebersihan,positif,none,0.79,12832,Traveloka,Hotel Santika Mega City Bekasi,8/29/2018,98,"kamarnya kecil, makanannya biasa saja, nasggor tidak ada rasanya, restaurant jam 9 sudah tutup, saran saja sih karena mal sudah mulai tutup jam segitu, restaurant tutupnya jam 24. 00 saja, kasihan yang tiba-tiba laper tengah malam, keluar hotel pun susah. karena jadi 1 sama mal, jalan ke parkiran jauh, ngelewatin toko-toko yang sudah tutup plus gelap, seharusnya ada lift khusus sih. terus parkiran tidak dipakai sampai check-out, setiap kalau mau keluar harus minta stempel, kalau tidak distempel bayar layaknya lagi ke mal. ac-nya bocor hari pertama, kencang banget. ampun deh hehhe tapi pelayanannya bagus, tidak bising, bersih juga."
model_disagreement,Pelayanan,positif,none,0.7882,562,Agoda,Hotel Santika Bandung,1/29/2016,19,"hotel dekat dengan pasat perbelanjaan, tempat makan. mobil di parkiran di cuci dengan gratis. variasi makanan harus di tambah."
model_disagreement,Kenyamanan,none,positif,0.7881,7989,Traveloka,Hotel Santika Bogor,9/4/2019,27,"tempat sangat strategis, parkinya mudah, check-in cepat. pelayanan sangat ramah, handuk sprei dan bersih. air conditioner dan water heater berfungsi dengan baik, tapi tidak ada hair dryer."
model_disagreement,Pelayanan,netral,positif,0.7879,5547,Tiket,Hotel Santika Cirebon,4/25/2024,9,interior ramah keluarga. harga sangat terjangkau. kualitas pelayanan terbaik.
model_disagreement,Kenyamanan,positif,none,0.7865,7165,Traveloka,Hotel Santika Bandung,6/24/2015,20,"memiliki fasilitas kolam renang, pelayanan staf baik dan ramah, lokasi yang strategis, konsep dan suasana hotel yang terbuka memberikan kenyamanan"
model_disagreement,Kenyamanan,positif,none,0.7854,5903,Tiket,Hotel Santika Tasikmalaya,4/13/2021,4,letaknya strategis dan nyaman
model_disagreement,Kenyamanan,netral,none,0.7852,149,Agoda,Hotel Santika Bandung,12/30/2023,37,hotel ini memiliki lokasi yang bagus. ada supermarket di seberang hotel dan ada banyak jajanan pinggir jalan di dekat hotel. bangunan hotel merupakan bangunan tua namun memiliki perawatan yang baik sehingga bangunan hotel masih bagus dan bersih.
model_disagreement,Fasilitas,none,negatif,0.7834,4135,Tiket,Hotel Santika Bandung,9/8/2021,35,"hotelnya sudah tua, gatau karna penuh atau gimana dapet kamar yang sudah lama tidak dipake kayanya sampe water heaternya harus minta dinyalain dulu ke teknisinya, dan bau lembab banget, sarapan buat sekelas santika kurang banget"
model_disagreement,Kebersihan,negatif,none,0.7819,13249,Traveloka,Hotel Santika Mega City Bekasi,8/16/2017,15,"tempatnya kurang nyaman, dekat dengan mall tapi mallnya banyak tutup. terus kamar mandinya airnya menggenang."
model_disagreement,Kenyamanan,none,positif,0.781,11468,Traveloka,Hotel Santika Depok,2/3/2016,6,"pelayan baik, kamar baik, makanan baik."
model_disagreement,Makanan,netral,none,0.7791,6335,Traveloka,Hotel Santika Bandung,1/16/2019,104,"pelayanan yang berada di hotel kurang tanggap, seperti pergantian seprai dan selimut kamar dimana ketika kami meminta pergantian selimut dan seprai yang seharusnya bisa dilakukan setiap hari namun, hal tersebut tidak bisa dilakukan dikarenakan kamar hotel penuh dan pihak hotel hanya memberi selimut sedang. seharusnya meskipun kamar penuh, pihak hotel bisa menyiapkan porsi selimut dan seprai yang pas untuk para tamu. mengingat kami menginap di hotel santika 4 hari 3 malam dan seharusnya bisa dilakukan pergantian selimut serta sprai. wi-fi hotel juga agak error di hari-hari terakhir kami menginap. wi-fi seharusnya bisa lancar hingga kami check-out. semoga pihak hotel bisa memperbaiki layanan yang ada."
model_disagreement,Pelayanan,none,positif,0.7786,11311,Traveloka,Hotel Santika Depok,6/15/2016,22,lokasinya strategis untuk wilayah depok dekat ke pusat perbelanjaan dan ke pusat bisnis. kamar nyaman dan bersih. terima kasih for bagus services
model_disagreement,Kebersihan,none,negatif,0.7783,7823,Traveloka,Hotel Santika Bogor,12/30/2020,164,"review dikit menginap disana. pegawai ramah semua. check-in dan check-out cepat. kamar sama kaya di gambar. minta request jendela dengan view dikasih. complimentary kamar free. air conditioner dingin. water heater dan exhaush fan baik. malam hari saya minta tolong pihak dapur untuk hangat makanan dilayani dengan baik dan cepat, sedikit saran, tempat sampah dikamar dan dikamar mandi kalau bisa bukanya yang di tekan pake kaki, gang yang tutupnya bisa di copot gt soalnya jadi dimaenin anak yang belum paham kalau itu tempat sampah. terus untuk kamar mandinya tidak ada sabun cair untuk cuci tangan, dikasihnya malah yang batang. agak repot ya. ini hotelnya tempel banget sama botani, karena covid, bayi gabisa masuk sana. tapi nyari makan banyak, bisa gojek dan enak-enak ko. parkiran juga gabung sama mal. buat yang menginap disana jangan lupa tiket parkirnya distempel sama pihak hotel biar free. untuk breakfast kurang variatif menunya, apalagi untuk rotinya, dikit banget. tidak ada roti tawar dan selai. overall baik ko. 8/10. terima kasih ya."
model_disagreement,Fasilitas,negatif,netral,0.7773,1754,Agoda,Hotel Santika Cirebon,6/20/2025,49,"kenyamanan kamar dan kolam renang menjadi nilai jual terbesarnya. tapi untuk sarapannya terasa agak kurang. butuh lebih banyak protein. dan ya, tidak ada smart televisi juga. tapi saya sangat senang ada tukang cuci mobil yang membersihkan mobil kami setiap pagi. tapi mungkin mereka memerlukan pelatihan? hanya untuk tetap profesional."
model_disagreement,Kenyamanan,negatif,none,0.7766,10272,Traveloka,Hotel Santika Depok,4/28/2021,5,"bagus, tapi peralatan sudah kuno"
model_disagreement,Fasilitas,netral,negatif,0.7749,4172,Tiket,Hotel Santika Bandung,4/25/2023,15,burik kata anak saya. proses cek ini sangat lama. kamar mandi bau. lift membuat pusing.
model_disagreement,Fasilitas,none,positif,0.774,7950,Traveloka,Hotel Santika Bogor,1/1/2020,29,"hotel yang bagus, stafnya luar biasa, sangat baik. parkir di botani. ramai tapi stafnya sangat membantu koneksi langsung dengan mal bagus makanan pagi, cukup baik, terima kasih santika bogor."
model_disagreement,Harga,positif,none,0.7723,750,Agoda,Hotel Santika Bogor,6/12/2025,97,"perdana stay, pasca drop off di lobby, effortnya susah cari parkir, untungnya ada akses dari dalam mall ke dalam hotel. request connecting room, hanya dapat 1 aksesdoor masing², jadi repot kalau mau naik lantai izin staf bantu tap lift. minus hairdryer aja, dan tidak ada dispenser air, exhaust fan kamarmandi tidak terasa sirkulasinya, bantal kempes, cahaya kurang terang. plusnya ada hiburan smarttv dan wi-fi superngebut. breakfastnya b aja, wafflenya rasa adonan pukis, dan roti tawar terlihat kurang fresh, tapi westernfoodnya lumayan enak. pelayanan staf fo kurang senyum, dan jangan lupa bawa struk parkir untuk stamp free parking."
model_disagreement,Kenyamanan,positif,none,0.7723,6468,Traveloka,Hotel Santika Bandung,12/27/2017,23,"old fashioned hotel tapi terpelihara dengan baik. lokasi yang strategis, di samping mal bip dan hanya berjarak ratusan meter ke taman lalu lintas."
model_disagreement,Kenyamanan,none,negatif,0.7719,3999,Tiket,Hotel Santika Bandung,8/2/2022,16,lokasi bagus. hotel ini perlu pemeliharaan karena sudah tua. namun secara keseluruhan pengalaman menginap ini menyenangkan
model_disagreement,Kenyamanan,positif,none,0.771,14414,Traveloka,Hotel Santika Tasikmalaya,4/26/2017,4,layanan nyaman dan hangat
model_disagreement,Kenyamanan,none,positif,0.7693,8022,Traveloka,Hotel Santika Bogor,6/19/2019,28,"hari pertama, kedua dan ketiga begitu nyaman. namun, akhirnya kecewa dengan sikap dan tindakan resepsionis pada saat ingin extend, akhirnya saya check-out, kenyamanan sebelumnya di akhiri dengan kekecewaan."
model_disagreement,Fasilitas,negatif,none,0.769,5119,Tiket,Hotel Santika Mega City Bekasi,7/20/2024,30,"pesan via ota, pilih kamar deluxe single bed dikasih yang twin bed, dan smoking room. akses susah jika solo travel yang harus melalui lift didalam mall yang kalau malam tutup"
model_disagreement,Makanan,none,positif,0.7685,2211,Agoda,Hotel Santika Cirebon,7/23/2019,6,"harganya relatif murah, makan pagi bervariasi"
model_disagreement,Fasilitas,none,positif,0.7679,9136,Traveloka,Hotel Santika Cirebon,3/17/2021,56,"pelayanan yang cukup baik di masa pandemi. mobil di cuci semua dari pihak hotel. makanan yang enak, kolam juga baik, anak-anak senang. walau ada kendala sedikit di kamar mandi, air menggenang dan yang orang ngebersihin kamar kurang jeli ngebersihin kotorandi meja dan lantai. terima kasih hotel santika sudah meng-upgrade kamar kami ke executive. very well services."
model_disagreement,Kenyamanan,none,positif,0.7673,1754,Agoda,Hotel Santika Cirebon,6/20/2025,49,"kenyamanan kamar dan kolam renang menjadi nilai jual terbesarnya. tapi untuk sarapannya terasa agak kurang. butuh lebih banyak protein. dan ya, tidak ada smart televisi juga. tapi saya sangat senang ada tukang cuci mobil yang membersihkan mobil kami setiap pagi. tapi mungkin mereka memerlukan pelatihan? hanya untuk tetap profesional."
model_disagreement,Kenyamanan,positif,none,0.7672,3074,Agoda,Hotel Santika Tasikmalaya,11/7/2019,9,"kamar, staf, sarapan enak. toilet harus ditingkatkan menjadi bersih."
model_disagreement,Lokasi,none,positif,0.7671,10454,Traveloka,Hotel Santika Depok,5/29/2019,8,"handuknya kumal masih dipakai, lokasi dan pelayanan sih."
model_disagreement,Makanan,netral,negatif,0.7668,2080,Agoda,Hotel Santika Cirebon,12/30/2022,59,"hotel tua yang menempati lahan luas dan lokasi yang strategis. seharusnya bisa mempertahankan ""keklasikan"" hotel santika yang sudah terkenal. sayangnya tidak bisa menjaga itu. sarapan alakadarnya, lokasi seputar kolam tidak terawat, air conditioner tidak dingin, kamar mandi bau, kunci hotel sudah jadul, balkoni depan jendela kotor banget, area deket lift d lobi gelap, terkesan kotor. semoga segera diperbaiki ya"
model_disagreement,Pelayanan,positif,netral,0.7664,8901,Traveloka,Hotel Santika Cirebon,5/21/2025,50,"hotel santika memang pilihan tepat sebagai akomodasi saat melakukan perjalanan dinas. lokasinya yang berada di tengah kota membuat perjalanan dari hotel ke lokasi tujuan sangat mudah dicapai, lebih lanjut ada pelayanan tambahan karena setiap pagi dicuci secara cuma-cuma sehingga mobil kami tetap bersih sehingga terlihat professional saat sampai di kantor."
