ID_Review,Platform,Nama_Hotel,Review_Date,review_word_len,review_char_len,num_present_aspects,Text_Review,Lokasi,Kenyamanan,Pelayanan,Kebersihan,Harga,Makanan,Fasilitas
8945,Traveloka,Hotel Santika Cirebon,7/24/2024,103,644,5,"hotel nya di tengah kota memudahkan akses kalau mau kemana-mana, dan bener loh hotel ini menyediakan fasilitas cuci mobil tiap pagi, staf nya ramah walaupun bangun hotel tua, yang paling homy dan nyaman kolam renang nya rindang dan airnya anget tidak dingin, anak-anak suka berenang di sini yang nungguin juga nyaman duduk di pinggir kolam karena suasana kolam senyaman itu, mungkin yang kurang hanya kebersihan kulkas di dalem kamar ya walaupun kulkas tua tolong di bersihkan dan diperhatikan, kulkas nya agak kurang dingin dan pas dibuka ada hawa kulkas nya yang kurang nyaman, selain itu hotel santika ini bisa jadi pilihan untuk staycation.",positif,positif,positif,negatif,none,none,negatif
5680,Tiket,Hotel Santika Cirebon,3/8/2021,102,659,5,"sudah 2 3 kali nginep disini dan selalu nyaman memang. sih bangunannya bangunan, tua tapi, itulah yang menarik walaupun! bangunan tua tapi cukup terawat ya breakfastnya. cukup lengkap tapi, diambilin sekarang menurutku. bagus karena orang2 jd ambil secukupnya dan lebih higienis kolam. renang bisa dipake dan, tidak terlalu rame sayang aja fitness centre belum bisa dipake oh. iya mobil, dicuciin setiap pagi gatau. sih ini service dari santika atau bukan tapi i really appreciate the gesture jangan. lupa kasih uang tip untuk yang cuciin ya semua! petugasnya baik dan ramah kamar, juga cukuo bersih semoga. ke depannya lebih menyenangkan lagi nginep disini. ",none,positif,positif,positif,none,positif,positif
8710,Traveloka,Hotel Santika Bogor,10/28/2015,102,683,5,"hotel santika bogor lokasinya sangat strategis karena selain berada dalam satu kawasan dengan sebuah mall yang cukup besar di kota bogor, hotel ini juga dekat dengan terminal, kampus ipb, kebun raya, tempat makan, dan tempat beli oleh2 khas bogor seperti roti unyil dll. untuk kenyamanan, pelayanan, makanan dan kebersihan hotel santika cukup memuaskan. hanya saja ada sedikit masukan untuk kebersihan meja di ruang restaurant bagian dalam dekat kolam renang yang terlihat berdebu namun tidak di lap atau dibersihkan dan hanya langsung ditata dengan tissue dan sendok. mungkin hanya itu saja sedikit kekuranganya tapi selebihnya hotel santika bogor bagus dan memuaskan. terima kasih.",positif,positif,positif,negatif,none,positif,none
146,Agoda,Hotel Santika Bandung,1/7/2024,100,650,5,"lokasi hotelnya bagus. ada bip tepat di sampingnya dan banyak toko dapat ditemukan di sekitarnya. ada juga apotek dan rumah sakit di dekatnya. ruangan itu agak kecil untuk 3 orang dewasa, seperti yang diharapkan untuk kamar 2 orang. kamarnya terlihat tua dan acnya tidak terlalu terasa. pihak hotel harus benar-benar meningkatkan fasilitasnya. penyebaran sarapan sangat baik. stafnya ramah dan membantu. satu kekurangannya adalah semua kamar bebas rokok terletak di lantai satu, dekat area kolam renang. oleh karena itu, menjadi bising di siang hari. saya berharap mereka juga memiliki kamar bebas rokok di lantai 2 dan 3. selain itu, hotelnya bagus.",positif,negatif,positif,none,none,positif,negatif
7706,Traveloka,Hotel Santika Bogor,1/19/2022,100,634,5,"datang pada pukul 17: 15 langsung check in, namun kamar request yang diminta di lantai atas belum ready dan harus menunggu, jadi saya ambil yang di lantai 5 saja daripada harus menunggu lama. kamar bersih dan wangi, handuk yang kurang 1 pun tidak lama setelah kami masuk kamar segera diantar. semua petugas/pegawai di hotel sangat ramah dan selalu menyapa tamu, bagus job. sarapan pagi rasanya cukup enak dan menunya cukup bervariasi. kolam renang walaupun tidak begitu luas namun saya dan anak merasa nyaman menggunakannya, handuk di kolam pun tersedia banyak. menyenangkan sekali staycation di hotel santika bogor ini. terima kasih.",none,positif,positif,positif,none,positif,positif
11966,Traveloka,Hotel Santika Mega City Bekasi,1/24/2024,100,615,5,"hotel yang sangat nyaman. staf sangat ramah, kamar bersih dan menu sarapan yang enak. seluruh staf sangat membantu kebutuhan kami selama menginap. akses makan dan hiburan langsung lewat lift hotel ke dalam mal. ada paket hemat menu makan di hotel dengan kisaran 50 ribuan sudah gratis es teh dan porsi yang cukup mengenyangkan. khusus untuk yang tidak bawa kendaraan bila sampai hotel lewat jam 9 malam lebih baik minta diantar driver online langsung ke lantai 5 lobi hotel karena akses lewat dalam mal setelah jam 9 cukup gelap dan sepi. selebihnya sangat menyenangkan untuk menginap di hotel santika bekasi barat.",positif,positif,positif,positif,none,positif,none
9964,Traveloka,Hotel Santika Depok,10/29/2025,98,674,5,"secara keseluruhan baik. lokasi strategis dan satu area dengan mall, staf ramah, buffet breakfast nya juga banyak pilihan dari menu western sampai indonesian. hanya saja mungkin jam mulai breakfast terlalu pagi selesainya juga terlalu awal. kemudian untuk kamar cukup nyaman hanya saja tidak kedap suara. jadi terdengar dari dalam orang lalu lalang membawa koper ataupum dari kamar sebelah atau diatas yang sedang menarik perabotan kamar atau yang berbicara sedikit keras. selain itu yang perlu diperhatijan adalah keset kamar mandi yang mana alangkah baiknya jika keset sudah terlihat kusam/kumal dan jahitannya mulai keluar kesana kemari tidak digunakan lagi. terimakasih.",positif,negatif,positif,negatif,none,positif,none
12042,Traveloka,Hotel Santika Mega City Bekasi,10/5/2022,98,659,5,"seneng banget nginep di sini. nuansanya enak meski suara dari depan kamar terdengar. tapi alhamdulillah suaranya tidak mngganggu banget. sarapannya enak. kayaknya baru ini hotel yang pas aku nginep rasanya bisa tidur pules. air conditioner dingin. kamar mandinya aku kasih jempol. bukan karena bagus atau apa, tapi biasanya lantai kamar mandi di bagian shower kalau kena air bakalan licin lantainya. di sini tidak, menandakan tidak berlumut dan bersih. aku tidak ragu kayaknya kalau mau nginep kesini lagi. minusnya cuma 1, tempat parkir motornya tidak ada. harus di basement mall. staffnya ramah-ramah. recommended buat staycation. terima kasih hotel santika",none,positif,positif,positif,none,positif,negatif
8829,Traveloka,Hotel Santika Bogor,2/25/2015,97,607,5,"yang sangat bagus dari hotel ini adalah menu sarapan dan lokasi yang strategis. kamar cukup baik, namun ada beberapa yang tidak berfungsi dengan baik. 1. wi-fi tidak jalan ( saya sudah telefon resepsionis, namun tidak ada petugas yang datang untuk mengecek 2. kenop shower - kran tidak berfungsi dengan baik ( sudah loss atau doll saran: lampu kamar menggunakan saklar sentral, jadi tidak bisa dimatikan / dinyalakan sebagian saja. lampu kiri kanan tempat tidur juga terlalu terang, sulit tidur kalau dinyalakan. jadi kami yang membawa anak kecil kesulitan agar kamar bisa menyala dengan 1 lampu kamar saja.",positif,positif,negatif,none,none,positif,negatif
56,Agoda,Hotel Santika Bandung,6/4/2025,95,663,5,"hotel dengan bangunan klasik dan vintage yang berlokasi di pusat kota bandung. untuk lokasi tidak perlu diragukan lagi karena sangat strategis. bangunan hotel sudah cukup berumur dengan interior di dalamnya termasuk kamar yang sudah cukup outdated dan perlu segera ada refurbishment. tapi overall kualitas tempat tidur, bantal dan duvet tetep baik punya. kebersihannya pun juga cukup terjaga dengan baik. air conditioner rasanya kurang dingin karena menggunakan pengaturan air conditioner model lama, untungnya kota bandung by default kalau malam cukup sejuk udaranya. overall baik banget menginap di sini dengan harga yang reasonable pula sudah termasuk sarapan.",positif,negatif,none,positif,positif,netral,none
6559,Traveloka,Hotel Santika Bandung,9/27/2017,95,624,5,awalnya saya ditempatkan di kamar yang paling ujung yang jauh dari lift. membuat saya berpikir apa karena saya belum pernah ke santika jadi diperlakukan seperti ini. menurut front linenya yang bertugas memblok kamar bagi para tamu adalah bagian reservasinya. untuk kolam renangnya airnya dingin dan tempat ganti bajunya masih harus naik turun tangga. shower bilasnya airnya kayak hujan gerimis. kalau dari parkiran ke lobby ada lift tapi kalau dari lobby ke parkiran harus lewat tangga karena liftnya tidak bisa ke parkiran basement walaupun di liftnya ada tombol basementnya. aneh kan? lokasinya dan makanannya lumayan lah.,positif,netral,negatif,none,none,positif,negatif
1756,Agoda,Hotel Santika Cirebon,5/6/2025,94,663,5,"lokasi properti, staf, dan fasilitas adalah hal menarik selama saya menginap. taman dan kolam renangnya dirawat dengan sangat baik. saya juga menghargai wi-fi yang baru ditingkatkan. namun, nilai uangnya kurang karena kondisi kamarnya tidak terlalu baik, bahkan sangat buruk! sayangnya saya tidak mengambil foto untuk memperlihatkan dinding retak akibat rusaknya air dan noda hitam di kamar mandi dan juga saluran air conditioner. untung hotel dan kamarnya tetap bersih dan stafnya penuh perhatian dengan layanan mereka. secara keseluruhan, pengalaman menginap yang layak dengan beberapa ruang untuk perbaikan. saya akan kembali hanya jika kamar sudah direnovasi.",netral,netral,netral,netral,none,none,positif
6076,Traveloka,Hotel Santika Bandung,3/15/2023,94,662,5,"hotel yang tidak usah diragukan soal kenyamanannya, staf hotel sangat ramah, selalu menyapa kemanapun berjalan di area hotel. makanannya baik, bervariasi, restorannya agak sempit, sepertinya tidak bisa mengakomodir tamu yang membeludak jika peak season seperti lebaran. area parkir mobil cukup besar dan di basement semua jadinya mobil aman tidak kena hujan dan panas. oh ya, lokasinya sangat amat strategis, dekat persimpangan keramaian arah bip dan bec, depan depanan sama riau junction, makanan pinggir jalan banyak, top lokasinya. hanya saja mungkin bisa dipikirkan lagi untuk direvitalisasi hotelnya karena terlihat dari luar bangunannya sudah terlihat tua.",positif,positif,positif,none,none,positif,positif
7280,Traveloka,Hotel Santika Bogor,2/18/2026,93,585,5,"bisa early check-in, tapi pas mau masuk kartunya tidak bisa dipakai dan nunggu 15 menit petugas. kamarnya luas, sofanya empuk bisa buat tidur. kamar mandi luas, ruang shower dan closet terpisah, ada bidetnya. ada kulkasnya, televisi lengkap, wi-fi di semua area bagus. ada brankas, bantal, selimut, meja kerja super luas. kolam renang ada buat anak dan bersih. makanan variasi, bersih, pelayanan cepat. lift super kecil, kalau bawa stroller 2 liftnya cepat nutup. semoga next ada playground mini untuk anak. dapat kamar di lantai 6 dan kalau sore dapat view sunset gunung bagus sekali.",none,positif,positif,positif,none,positif,positif
7391,Traveloka,Hotel Santika Bogor,1/29/2025,93,613,5,"alhamdulillah, bawa baby harusnya check in jam 2 siang, tetapi diusahakan oleh staf bisa check in jam 1 siang. ada snack sore yang enak-enak. staf yang ramah sekali. terintegrasi dengan mal botani yang banyaak banget pilihan resto-nya. sarapan pagi juga bervariasi. bersih banget kamarnya, sampai sudut jendela saja tidak ada debunya. kamarnya juga super luas. view-nya pegunungan langsung sangat indah. hanya kekurangannya kamar tidak kedap suara, dan sedang ada renovasi jadi ketika siang hari beristirahat ada bunyi alat yang masuk ke kamar kami. insya allah bakal balik lagi menginap di sini bersama keluarga.",positif,netral,positif,positif,none,positif,none
12433,Traveloka,Hotel Santika Mega City Bekasi,6/19/2019,93,575,5,"saya mengambil kamar superior. cukup luas dan nyaman. lokasi dekat dari stasiun bekasi dan gampang cari makan karena ada akses lift khusus ke mal. kalau mau ke mal yang lebih besar tinggal nyebrang saja. menu sarapan banyak dan enak, ada western dan indonesian food. untuk yang bawa anak-anak, aman deh, ada pilihan cereal, omelette, roti dan sosis. ada kolam renang yang bikin anak-anak betah. kalau menginap disana minta view yang ke kolam renang ya dan ada balkonnya. cuma mbak yang di restoran kurang senyum wajahnya terlalu serius dalam menghadapi tamu yang mau sarapan.",positif,positif,negatif,none,none,positif,positif
440,Agoda,Hotel Santika Bandung,2/6/2013,92,623,5,"nyaman untuk berbelanja karena dekat dengan toko outlet terkenal, namun kebisingan lalu lintas sangat mengganggu karena kamarnya dekat dengan jalan raya. namun, kamarnya terasa bersih dan rapi mengingat ukuran hotelnya, dan menu 'balini's ayam' yang kami makan siang di restoran tersebut jauh lebih lezat dibandingkan yang kami makan di bali. kolam renangnya agak tidak biasa karena berada di dalam ruangan, terletak di tengah-tengah antara lobi dan kamar di lantai dua, dan jauh lebih kecil dari perkiraan saya. hotel ini dianggap sebagai hotel yang cocok bagi wisatawan individu untuk berbelanja daripada wisata keluarga.",positif,positif,none,positif,none,positif,negatif
5948,Traveloka,Hotel Santika Bandung,11/5/2025,92,613,5,"ini kedua kali nya staycation dengan keluarga, lokasi strategis di depan jalan besar dan dekat sekali dengan bip dan riau junction. staf hotel ramah, area hotel bersih tetapi di pilar2 terlihat banyak kotoran hewan (mungkin kelelawar, karena saya lihat berseliweran di dalam hotel yang semi outdoor). saya dapat kamar lt 3 paling ujung, kamar bersih, tetapi selimut/bed cover saya lihat ada noda lumayan mengganggu berwarna coklat, bathroom amenities lengkap dan rapih. di pagi hari lumayan kaget sewaktu buka gorden ada beberapa kelelawar bergelantungan di pinggir jendela. menu sarapan variatif dan selalu enak!",positif,positif,positif,netral,none,positif,none
8146,Traveloka,Hotel Santika Bogor,12/26/2018,92,543,5,"(+) -lokasi strategis - pelayanan berasa seperti bintang 5, semua pegawai menegur dengan sopan dan antusias - kamar superior bisa muat buat saya dan 3 orang anak, ada sofa panjang yang bisa dipakai buat tidur. - ada pintu akses langsung ke botani square. - tambah additional breakfast hanya 100rb nett (-) - makanan sarapan kurang variasi (misal tidak ada sereal, pancake, wafel) berbeda dengan santika yang lain. - cek in lama, dari jam 2, saya kembali lagi jam 3 tapi kamar belum ready. - wi-fi ribet karena harus masukkan login dan password",positif,positif,netral,none,none,negatif,negatif
152,Agoda,Hotel Santika Bandung,12/26/2023,91,624,5,"saya sedang dalam perjalanan bisnis di bandung pada pertengahan bulan desember 2023, jadi tempatnya sebenarnya sangat bagus, terletak di jl sumatera yang berada di pinggir jl riau, sehingga mudah untuk menemukan beberapa restoran atau kafe. bangunannya tidak baru seperti di santila pasir kaliki tapi kebersihan kamarnya bagus, kamarnya juga luas bahkan pada tipe kamar paling bawah. menu sarapannya tidak banyak dan mungkin bisa ditingkatkan kedepannya. secara keseluruhan menginap di santika jl sumatera bagus jika anda mencari hotel di jantung kota bandung dan harganya akan lebih terjangkau jika dipesan saat low season.",positif,positif,none,positif,positif,negatif,none
508,Agoda,Hotel Santika Bandung,6/13/2022,91,660,5,"menginap di hotel yang terletak di lokasi strategis, bisa membantu penghematan biaya transportasi ke mall, butik, dan lain-lain. pelayan hotel membantu mengantar koper pakaian sekalian mobil parkir gratis. dan juga mengingatkan pakai masker kepada saya, dan diberikan masker secara cuma-cuma. bahkan ada kolam renang, free wi-fi, breakfast, saluran televisi berbagai macam hiburan, berita, film, edukasi dan masih banyak. kemarin hari minggu saya antar anak ke lokasi ujian di jalan surapati lewat pusdai jalan diponegoro, alhamdulillah tidak macet. sampai checkout keluar hotel, kami keluar dalam keadaan sehat tanpa gejala covid-19, syukurlah alhamdulillaah.",positif,none,positif,none,positif,netral,positif
6181,Traveloka,Hotel Santika Bandung,4/7/2021,91,580,5,"suka sama santika bandung karena tidak inoor2 banget hotelnya (? ) pandemi kaya gini jadi takut kalau di bangunan air conditioner sentral, bangunan santika punya sirkulasi udara yang bagus menurut saya. breakfast buffet tapi diambilin sama staf hotel dan chefnya. makanannya enak enak, saya suka, suami pun suka fasilitas hotel cukup bagus, kolam renang luas dan sepi jadi anak dan suami saya bisa berenang sembari nunggu saya keliling kota bandung karena urusan kerjaan. kebersihan lumayan ya meski di sprei ada noda yang keliatannya tidak bisa hilang tapi jadi bikin agak worry.",none,positif,netral,negatif,none,positif,positif
1486,Agoda,Hotel Santika Bogor,11/12/2019,90,593,5,"kebaikan: check in cepat, breakfast cukup enak, kamar bersih, pelayanan ramah dan profesional. kekurangan: hal yang lucu ketika kartu trust (kartu member belanja di farmers dan ranch market) tiba2 hilang dari dalam kamar ketika minta pembersihan kamar. mungkin dikiranya kartu itu semacam kartu atm atau kartu kredit. setelah saya melaporkan hal ini ke bagian pembersihan, kartu ini dikembalikan esok siang nya kepada saya. (karena mungkin bukan kartu atm ya. ) satu hal yang membuat hotel ini bagus adalah lokasi hotel ini terhubung langsung dengan pusat perbelanjaan. sekian dan terima kasih",positif,positif,positif,positif,none,positif,none
7772,Traveloka,Hotel Santika Bogor,6/16/2021,90,544,5,"saya cek in jm 5 sore kamar belum ready masih harus nunggu lagi stengah jm, gerah mau mandi karena habis prjlnan jauh handuk br dateng 1jm kemudian, itupun beberapa kali d minta, dengan alasan belum d keringkan, fslitas kamar tidak sesuai dengan harga kamar 800rb, cankir semuanya dari plstik, pesen troli d recep tidak dateng harus d knfrms ulang, pilihan brekfast tidak banyak, sbnarnya mau st minggu, karena tidak nyaman hanya st hari sj d saya pindah hotel, sangat-sangat kecewa, saya hanya berbagi pengalaman saya st hari d hotel tersebut.",none,negatif,negatif,none,negatif,negatif,negatif
8701,Traveloka,Hotel Santika Bogor,11/25/2015,90,633,5,"lokasi, keramahan staf, variasi makanan dan kolam renang memuaskan. pesanan kamar juga sesuai, hanya saja perlu ditingkatkan lagi kinerja housekeepernya. tidak perlu terburu-buru dalam merapikan kamar. saya pesan dua kamar dengan connecting door. kamar sudah bersih, tetapi selimut kurang rapi ditata, gelas kumur tidak tersedia di satu kamar, di kamar lainnya perlengkapan mandi (sikat pasta gigi) kurang 1 set. selain itu saat saya menginap, shower toilet di salah satu kamar bocor, mohon diperbaiki segera. selebihnya baik. saya senang ada koridor basement yang menghubungkan hotel dengan botani mall, cukup mempermudah mobilitas.",positif,negatif,positif,negatif,none,positif,none
5756,Tiket,Hotel Santika Cirebon,5/15/2013,89,620,5,"ini kali kedua saya menginap di santika cirebon. yang pertama liburan bersama keluarga, dan yang kali ini adalah kunjungan bisnis. pelayanan baik dan ramah. kualitas kamar cukup baik. kamar mandi terpelihara dengan baik, air panas dan air dingin berfungsi sempurna. fasilitas olahraga termasuk cukup, walau untuk gym nya masih bisa dilakukan beberapa perbaikan. lokasi hotel menurut saya cukup strategis. secara keseluruhan, hotel ini bagus untuk liburan keluarga maupun berbisnis. satu catatan, egg station untuk sarapan sudah lebih baik dibandingkan kunjungan di bulan desember 2012, walau masih bisa diperbaiki lagi. ",positif,positif,positif,none,none,positif,netral
6116,Traveloka,Hotel Santika Bandung,6/29/2022,89,602,5,"old hotel with bagus location. hotel dekat dengan 2 mall. breakfast kurang sebaik standard santika pada umumnya, nasi gorengnya asin, sosis untuk anak-anak harus minta, tidak ada waffle. happy karena request semua terpenuhi, 4 kamar dengan connecting door. kamar luas, nyaman, bersih, air conditioner dingin. hanya sayang di kamar tidak ada hair dryer, tidak ada handuk tangan, tidak ada handuk kecil. rain shower juga kayak gerimis saja. pinggir sekitar kolam renang sangat licin wajib extra hati-hati terutama untuk anak-anak. hotel perlu revitalisasi supaya lebih pantas menjadi hotel santika group.",positif,positif,none,positif,none,negatif,negatif
7612,Traveloka,Hotel Santika Bogor,11/2/2022,89,597,5,"plusnya: pelayanan check in check out cepat. kamar sesuai permintaan no smoking lantai atas. viewnya kota bogor. makanan enak dan tersaji lengkap dengan pramusaji yang cepat tanggap, dikasih 30 menit untuk late check out. toilet kamar, toilet restoran bersih, kamar bersih tidak ada debu dan noda di sprei, air conditioner dingin tidak berisik. kolam renang juga bersih ada pool anak dan dewasa disediakan handuk ganti di pinggi kolam. minusnya: kamar tidak kedap suara, suara dari luar kamar dan kamar-kamarnya yang bersebelahan kedengaran. ada yang lagi karaoke, dorong-dorong meja, lari-larian,",none,negatif,positif,positif,none,positif,positif
1974,Agoda,Hotel Santika Cirebon,12/28/2014,88,587,5,"kami tiba terlalu awal, jadi kamar baru siap pada jam 2 siang. ditunggu di tepi kolam renang, stafnya super ramah, jadi tidak apa-apa nunggunya. akhirnya staf hotel menelepon saya untuk memberi tahu bahwa kamarnya sudah siap. layanan penerimaan juga sangat baik. kamar luas, dengan kamar mandi bersih dan modern. tempat tidurnya luar biasa! pilihan bfastnya baik, pilihannya tidak sebanyak santika bandung. tapi itu masih pengalaman yang bagus. saya pasti akan menginap disana lagi kedepannya, jika harga kamarnya sesuai dengan budget saya. rasanya seperti rumah ke-2 di santika cirebon.",none,positif,positif,positif,netral,none,netral
2893,Agoda,Hotel Santika Depok,12/29/2014,88,570,5,"secara umum hotel ini lumayan, hanya perlu sentuhan personal yang membuat pelanggan ingin kembali. pelayanan di front office standar, hanya saja kebijakan untuk deposit sebesar 300rb membuat saya tidak nyaman. saya pikir deposit untuk mini bar, tapi ternyata di kamar tidak ada mini bar. jadi untuk keperluan apa? interior kamar standar, bersih tapi tidak ada dekor menarik yang bisa membuat kamar lebih nyaman. pelayanan kamar agak terlalu lama. wi-fi bagus dan cepat. view luar kamar bagus langsung ke gunung salak. fasilitas kolam renang cukup baik walau tidak besar.",none,netral,negatif,positif,negatif,none,netral
230,Agoda,Hotel Santika Bandung,7/17/2017,87,547,5,kami memesan 2 kamar superior - twin dan meminta 1 kamar untuk check-in lebih awal dan ketika kami tiba di sana mereka memberi kami 1 kamar superior untuk check-in lebih awal dan 1 kamar yang ditingkatkan ke kamar eksekutif. lokasi yang bagus untuk kami sehingga kami dapat melakukan perjalanan ke beberapa tempat di dekat hotel. kamar bersih yang bagus dan sarapan enak tetapi tempat parkir terbatas. kami menikmati kami menginap di santika bandung hotel dan senang untuk kembali lagi suatu hari nanti. terima kasih banyak atas keramahtamahannya.,positif,positif,none,positif,none,positif,netral
368,Agoda,Hotel Santika Bandung,3/21/2013,86,556,5,"saya sangat menyukai hotel ini, anda mendapatkan situasi hotel yang bagus dengan kamar yang nyaman dan terletak di tempat yang strategis. kami punya salah satu mal terbaik di bogor, dengan banyak toko bagus, restoran bagus, dan bioskop 21. area parkirnya luas dan mereka punya petugas valet yang baik dan ramah. situasi dukungan penuh dan bagus juga. kamarnya cukup bagus, tidak terlalu besar tapi persis seperti yang saya harapkan. kamar mandi bagus dan bersih. sebenarnya saya belum pernah sarapan disini, tapi menurut saya standar seperti hotel lainnya.",positif,positif,positif,positif,none,netral,none
742,Agoda,Hotel Santika Bogor,5/4/2025,86,614,5,"saya sangat merekomendasikan hotel ini! dari awal check-in hingga check-out, pelayanan staf sungguh luar biasa - ramah, sigap, dan benar-benar membuat tamu merasa dihargai. setiap permintaan saya ditangani dengan cepat dan senyum hangat! lokasi hotel juga sangat strategis - dekat dengan pusat kuliner, transportasi umum, dan tempat wisata populer. cocok banget buat yang ingin eksplorasi kota tanpa repot soal akses. yang paling mengejutkan? harganya sangat ekonomis dibanding fasilitas dan kenyamanan yang ditawarkan. kamar bersih, air conditioner dingin, air panas lancar, dan wi-fi kencang. nilai lebih banget!",positif,positif,positif,positif,none,none,positif
5384,Tiket,Hotel Santika Bogor,4/15/2022,86,554,5,"tidak nyangka masih bagus n terawat untuk hotel lama. nyaman banget kamarnya. masuk kamar disambut oleh kue dan ucapan selamat datang. senangnya. kami menginap di kamar suite jadi luas, enak buat anak main n lari2. ada akses lgsg ke botani square. masukannya, televisi bisa diganti dengan smart televisi, mengikuti perkembangan kebutuhan tamu. di kamar ada mukena dan sajadah nilai plus banget, akan sangat baik jika diberikan plastik sealed sehingga kami yakin itu bersih hasil laundry dan belum dipakai orang lain. overall puass. pasti balik lagi nih. ",positif,positif,positif,positif,none,none,netral
9404,Traveloka,Hotel Santika Cirebon,1/3/2018,86,586,5,"menginap di kamar deluxe suite saat malam pergantian tahun. kelebihan suasana hotel adem dan tradisional, kolam renang cukup luas dan dalam, ada kolam anaknya juga, makanan cukup beragam dan rasanya enak, petugas ramah dan sigap membantu tamu. kekurangan kamar full karpet dan terasa masih ada debu (karena ternyata kami mendapat kamar non-smoking), sofa keras dan hairdryer sudah waktunya diganti, bathtub whirlpool juga terasa ""old""nya, suara bising seperti mesin hairdryer atau exhaust fan sepanjang hari yang entah darimana datangnya. next akan mencoba kamar yang tidak pakai karpet",none,negatif,positif,negatif,none,positif,negatif
2268,Agoda,Hotel Santika Cirebon,11/2/2015,85,545,5,"menyenangkan menginap di santika cirebon, saya dapat harga murah memesan dengan agoda. proses check in dan check out yang cepat. kolam renangnya cukup besar tapi sayang air kolamnya membuat mata perih, kami sekeluarga 6 orang mengalami perih mata semua setelah berenang. mobil di cuciin sehingga pas check out sudah bersih. sarapan juga banyak pilihan termasuk makanan khas cirebon seperti nasi jamblang dan empal gentong, tapi untuk potato wedges rasanya tidak enak dan keras. tapi kalau kami ke cirebon lagi pasti akan memilih di santika lagi.",none,none,positif,positif,positif,netral,netral
7739,Traveloka,Hotel Santika Bogor,10/20/2021,85,572,5,"lokasi yang strategis menjadikan hotel ini pilihan untuk staycation keluarga kami. hotel yang menyatu dengan mal dan dengan akses masuk khusus dari hotel ke mal membuat sangat nyaman. saat kami menginap, sedang ada renovasi. namun, hal ini tidak terlalu mengganggu. ruang kamar memang kurang kedap suara. tapi masih terbilang cukup nyaman. kebersihan hotel baik. apresiasi untuk tim cleaning service hotel yang gerak cepat untuk memastikan kamar kami bersih. menu sarapan saat kondisi prokes cukup memadai, ruang makan tidak terlalu besar dan ada pembagian jadwal sarapan.",positif,negatif,positif,positif,none,positif,none
10707,Traveloka,Hotel Santika Depok,8/1/2018,84,561,5,"proses check-in dan check-out mudah. deposit sebesar 100. 0/kamar. wi-fi kencang, request kamar non smoking tapi habis, dapat yang smoking room tapi tidak bau sama sekali. area lobi disediakan welcome drink dan snack, staf ramah, kamar bersih walau minus kulkas. kamar mandi bersih tak bernoda cuma air agak menggenang lama kalau habis mandi perlengkapan mandi lengkap, air mineral ada banyak. saluran televisi lumayan. sarapan buffet utama kurang enak tapi yang gubukannya enak semua recommended hotel untuk staycation. ada jalan penghubung langsung ke di mal.",positif,positif,positif,positif,none,netral,none
12132,Traveloka,Hotel Santika Mega City Bekasi,8/18/2021,84,560,5,"kamar tidak terlalu luas. sheet, dan sarung bantal putih agak kekuningan. televisi belum smart televisi. jadi tidak bisa netflix, channelnya juga televisi box biasa. kebutuhan mandi lengkap. kolam renang bisa digunakan. cuma kaporitnya terlalu, perih banget mata. minus banget karena bingung parkir motor dimana dan akses masuk harus dari mallnya. dan itu tuh mall nya tidak jelas arah dan sign. jadi muter-muter. minus lagi. sarapan, omelet hambar. sunny side up nya juga hambar. plus. pelayanan sumpah bagus. ramah. parkir gratis. minta tiket ke resepsionis.",none,negatif,positif,negatif,none,negatif,negatif
3131,Agoda,Hotel Santika Tasikmalaya,1/6/2015,83,594,5,"sebenarnya itu adalah pengalaman menginap yang menyenangkan. hanya saja ukuran tempat tidurnya cukup kecil, dan sepertinya resepsionis tidak mengetahui ukuran tempat tidurnya sehingga mereka salah memberi informasi. jadi, saya harus memesan tempat tidur tambahan untuk menghadapi informasi yang salah. mereka memberi saya kamar yang menghadap ke kolam renang, sehingga anak-anak saya dapat melihat program lama baru dari kamar. semua staf sangat ramah dan hangat, dan berbagai makanan disediakan saat sarapan. ada banyak restoran di sekitar hotel ini, jadi tidak perlu khawatir tentang makanan.",positif,negatif,positif,none,none,positif,netral
7274,Traveloka,Hotel Santika Bogor,3/11/2026,82,534,5,"saya beberapa kali menginap di sini karena memang lokasinya strategis. ramadhan kali ini saya dan keluarga coba menginap lagi di sini, pengen merasakan sensasi makan sahur. tapi kali ini agak kecewa. variasi makanan sahur yang kurang bervariasi, ditambah lagi sejak pagi di kamar ada yang ketok-ketok di atas kamar yang cukup mengganggu sehingga mengganggu tidur kami dan keluarga. yang berbeda di menginap kali ini adanya layanan valet mobil untuk parkir. sangat membantu untuk kami dan keluarga tidak kesusahan cari parkiran di mal.",positif,negatif,netral,none,none,negatif,positif
5974,Traveloka,Hotel Santika Bandung,5/21/2025,81,536,5,"staf cukup ramah dan membantu, namun bangunan terasa kuno. lantai kamar kurang bersih, telapak kaki jadi kotor kalau tidak pakai sandal dari hotel, dan di malam hari kamar mandinya bau, makanan juga biasa saja. sebetulnya senang ya menginap di santika, tapi sayang kualitasnya selalu menurun dari tahun ke tahun dibandingkan dengan 10-12 tahun yang lalu. tapi overall tempatnya baik untuk istirahat dan dekat sekali dengan berbagai tempat makan dan tempat belanja, jadi masih cukup nyaman dan menyenangkan untuk dijadikan opsi menginap.",positif,positif,positif,negatif,none,netral,none
