review_id,platform,hotel_name,text_review,text_review_original,date
6833,Traveloka,Hotel Santika Bandung,"hotel tua tapi bersih, makanannya enak dan variatif, tapi kolam renangnya dining banget","hotel tua tapi bersih, makanannya enak dan variatif, tapi kolam renangnya dining banget",2017-12-23
6834,Traveloka,Hotel Santika Bandung,"hotelnya nyaman strategis, petugas2nya mulai dari front office, house keeping, room service sampai kitchen nya ramah dan menyenangkan, menu2 makanan breakfast-nya enak-enak semua setiap hari ganti menu masakannya, chef dani nya ramah dan baik serta tidak pelit ilmu tentang kuliner yang dimasaknya, spa nya bagus saya dilayani oleh mba eva pijetannya bisa bikin rilex dan tidur pulas, arsitekturnya bagus tropis banyak ruang hijau terbuka nyaman dan tetap sejuk lobby dan lift nya harum aromaterapi, kolam renang dan fitnes nya bersih, kebetulan saya menginap di kamar yang mengadap ke arah riau junctin nyaman sekali sampai saya extand 1 hari lagi. kamar tidur dan kamar mandi bersih sekali jadi saya dan suami puas sekali menginap di hotel santika bandung ini next kunjungan selanjutnya kita akan kesini lagi, sukses selalu untuk santika bandung dan kami akan merekomendasikan hotel ini untuk keluarga/teman/sahabat/ kolega kami","Hotelnya nyaman strategis,petugas2nya mulai dari front office,house keeping,room service sampai kitchen nya ramah dan menyenangkan,menu2 makanan breakfast-nya enak-enak semua setiap hari ganti menu masakannya, chef dani nya ramah dan baik serta tidak pelit ilmu tentang kuliner yang dimasaknya,spa nya mantap saya dilayani oleh mba eva pijetannya bisa bikin rilex dan tidur pulas,arsitekturnya bagus tropis banyak ruang hijau terbuka nyaman dan tetap sejuk lobby dan lift nya harum aromaterapi,kolam renang dan fitnes nya bersih,kebetulan saya menginap di kamar yang mengadap ke arah riau junctin nyaman sekali sampai saya extand 1 hari lagi. kamar tidur dan kamar mandi bersih sekali jadi saya dan suami puas sekali menginap di hotel santika bandung ini next kunjungan selanjutnya kita akan kesini lagi ,sukses selalu untuk Santika Bandung dan kami akan merekomendasikan hotel ini untuk keluarga/teman/sahabat/ kolega kami",2017-12-23
6835,Traveloka,Hotel Santika Bandung,menyenangkan. makanan enak. mobil saya dicuci,Menyenangkan. makanan enak. mobil saya dicuci,2017-12-23
6836,Traveloka,Hotel Santika Bandung,"lokasi strategis, sangat bersih dan nyaman. pelayanan ramah dan cepat. breakfast enak dan banyak menunya. saya puas.","Lokasi strategis, sangat bersih dan nyaman. Pelayanan ramah dan cepat. Breakfast enak dan banyak menunya. Saya puas.",2017-12-16
6837,Traveloka,Hotel Santika Bandung,"letaknya sangat strategis, pelayanannya sangat baik n kamarnya nyaman","Letaknya sangat strategis, pelayanannya sangat baik n kamarnya nyaman",2017-12-16
6838,Traveloka,Hotel Santika Bandung,baik banget deh. air conditioner dingin banget kamar okeey pelayanan okeey. cuma kamar mandinya pintunya agak maceet yang ditempat shower dan showernya kayanya perlu diganti.,oke banget deh.. AC dingin banget kamar okeey pelayanan okeey.. cuma kamar mandinya pintunya agak maceet yang ditempat shower dan showernya kayanya perlu diganti..,2017-12-16
6839,Traveloka,Hotel Santika Bandung,bagus kamarnya dan kebersihan hotel dan kamar cukup baik,Bagus kamarnya dan kebersihan hotel dan kamar cukup baik,2017-12-16
6840,Traveloka,Hotel Santika Bandung,"makanan sangat variatif, lokasi hotel sangat strategis. dekat pusat. belanja. dan kuliner juga.","Makanan sangat variatif, lokasi hotel sangat strategis. dekat pusat.belanja.dan kuliner juga.",2017-12-16
6841,Traveloka,Hotel Santika Bandung,"hotelnya sih sudah cukup tua keliahatan dari bangunannya. tapi kamarnya gede, sarapannya banyak pilihan, orang-orang hotelnya ramah-ramah apalagi deket sma fo yang di jalan riau.","Hotelnya sih udah cukup tua keliahatan dari bangunannya. Tp kamarnya gede, sarapannya banyak pilihan, orang-orang hotelnya ramah-ramah apalagi deket sma fo yang di jalan riau.",2017-12-16
6842,Traveloka,Hotel Santika Bandung,"tempatnya bersih dan nyaman, menu sarapan banyak, pokoknya top lah hotel santika.","Tempatnya bersih dan nyaman, menu sarapan banyak, pokoknya top lah hotel santika.",2017-12-16
6843,Traveloka,Hotel Santika Bandung,"sangat nyaman untuk liburan keluarga, lokasi sangat strategis di tengah kota, nyaman, pelayanan sangat ramah. pilihan makanan breakfast lengkap. baik banget deh.","Sangat nyaman untuk liburan keluarga, lokasi sangat strategis di tengah kota, nyaman, pelayanan sangat ramah. Pilihan makanan breakfast lengkap. Ok banget deh..",2017-12-16
6844,Traveloka,Hotel Santika Bandung,"nyaman sekali menginap disini. fasilitas baik, kebersihan serta keramahan pelayanan baik. recommended pokoknya. terima kasih you!","Nyaman sekali menginap disini. Fasilitas ok, kebersihan serta keramahan pelayanan ok. recommended pokoknya. Thank you!",2017-12-16
6845,Traveloka,Hotel Santika Bandung,"hotelnya nyaman, fasilitas cukup lengkap, pelayanannya bagus, dan service memuaskan.","Hotelnya nyaman, fasilitas cukup lengkap, pelayanannya bagus, dan service memuaskan.",2017-12-16
6846,Traveloka,Hotel Santika Bandung,santika adalah nostalgia masa lalu ketika saya kecil ketika saya selama 7 tahun tinggal di hotel soeti. semoga santika bandung tetap jaya!,Santika adalah nostalgia masa lalu ketika saya kecil ketika saya selama 7 tahun tinggal di Hotel Soeti. Semoga Santika Bandung tetap jaya!,2017-12-16
6847,Traveloka,Hotel Santika Bandung,"seperti kebanyakan hotel santika yang lain, pelayanan bagus dan breakfast yang bervariasi. meskipun bangunan lama tapi tetap terjaga kebersihannya, akan lebih nyaman kalau fasilitas televisi diperbarui","seperti kebanyakan hotel santika yang lain, pelayanan bagus dan breakfast yang bervariasi. meskipun bangunan lama tp tetap terjaga kebersihannya, akan lebih nyaman kalau fasilitas televisi diperbarui",2017-12-16
6848,Traveloka,Hotel Santika Bandung,"hotel dengan lokasi strategis dekat pusat perbelanjaan, fo dan kuliner. bangunan sudah lama tetapi kebersihan nya terjaga. makanan enak, banyak macamnya. kemarin bisa check in lebih awal dan dapat upgrade room yang lebih besar, saran nya lobby di atas mungkin diberi hiasan agar tidak terlalu kosong.","Hotel dengan lokasi strategis dekat pusat perbelanjaan, FO dan kuliner.. bangunan udah lama tetapi kebersihan nya terjaga..makanan enak, banyak macamnya..kemarin bisa check in lebih awal dan dapat upgrade room yang lebih besar, saran nya lobby di atas mungkin diberi hiasan agar tidak terlalu kosong.",2017-12-16
6849,Traveloka,Hotel Santika Bandung,pelayanannya exellent dan bersih,Pelayanannya exellent dan bersih,2017-12-16
6850,Traveloka,Hotel Santika Bandung,semua baik. kamar juga free upgrade karena bawa anak kecil. air conditioner sempat mati tapi teknisi cepat datang dan cepat diperbaiki. terima kasih santika! senang sekali bisa menginap disini,Semua oke. Kamar juga free upgrade karena bawa anak kecil. AC sempat mati tp teknisi cepat datang dan cepat diperbaiki. Thanks Santika! Senang sekali bisa menginap disini 😊,2017-12-09
6851,Traveloka,Hotel Santika Bandung,"orang baik, tempat yang bagus, dan makanan enak","Orang baik, tempat yang bagus, dan makanan enak",2017-12-09
6852,Traveloka,Hotel Santika Bandung,cukup memuaskan dalam segala hal,Cukup memuaskan dalam segala hal,2017-12-09
6853,Traveloka,Hotel Santika Bandung,perlu ditingkatkan banyak. renovasi menjadi lebih menarik,Perlu ditingkatkan banyak. Renovasi menjadi lebih menarik,2017-12-09
6854,Traveloka,Hotel Santika Bandung,sangat bagus dan layanannya sangat bagus,Sangat bagus dan layanannya sangat bagus,2017-12-02
6855,Traveloka,Hotel Santika Bandung,"menu breakfast banyak ragamnya, lengkap, hotel bersih dan nyaman.","Menu breakfast banyak ragamnya, lengkap, hotel bersih dan nyaman.",2017-12-02
6856,Traveloka,Hotel Santika Bandung,semuanya bagus. cukup nyaman untuk tinggal masuk,Semuanya bagus. cukup nyaman untuk tinggal masuk,2017-12-02
6857,Traveloka,Hotel Santika Bandung,"hotel dengan lokasi yang sangat baik. dekat kalau mau kuliner, wisata belanja. disediakan city map, koran gratis, mobil dicuci. benar benar baik pelayanannya. untuk yang baru pertama menginap di bandung (kaya saya) sudah paling baik pilih hotel ini. dua jempol dah.","Hotel dengan lokasi yang sangat ok. Dekat kalau mau kuliner , wisata belanja . Disediakan city map, koran gratis, mobil dicuci... Benar benar ok pelayanannya. Untuk yang baru pertama menginap di Bandung (kaya saya) sudah paling ok pilih hotel ini. Dua jempol dah.",2017-12-02
6858,Traveloka,Hotel Santika Bandung,"makanan baik, banyak variasi dan cukup enak","Makanan ok, banyak variasi dan cukup enak",2017-12-02
6859,Traveloka,Hotel Santika Bandung,lokasi hotel nya strategis dekat dengan mall bip dan riau juction sehingga tidak sulit untuk mencari makan. walaupun hotel nya sudah cukup tua namun kebersihan nya terjaga. untuk sarapan pagi menu nya sangat beragam.,lokasi hotel nya strategis dekat dengan mall bip dan riau juction sehingga tidak sulit untuk mencari makan. walaupun hotel nya sudah cukup tua namun kebersihan nya terjaga. untuk sarapan pagi menu nya sangat beragam.,2017-12-02
6860,Traveloka,Hotel Santika Bandung,"pelayanan yang ramah, sapaan hangat dari setiap kru, dekat dengan pusat perbelanjaan. worthy af!","Pelayanan yang ramah, sapaan hangat dari setiap kru, dekat dengan pusat perbelanjaan. Worthy af!!",2017-12-02
6861,Traveloka,Hotel Santika Bandung,lokasi bagus. bersebelahan dengan pusat perbelanjaan dan warung makan.,Lokasi bagus. Bersebelahan dengan pusat perbelanjaan dan warung makan.,2017-12-02
6862,Traveloka,Hotel Santika Bandung,"hotel ini sangat nyaman untuk aktivitas anda, terutama bagi pebisnis.","Hotel ini sangat nyaman untuk aktivitas anda, terutama bagi pebisnis.",2017-11-25
6863,Traveloka,Hotel Santika Bandung,"hotel lama yang letaknya strategis di belakang bandung indah plaza, dekat juga dengan kuliner sepanjang jalan riau","Hotel lama yang letaknya strategis di belakang bandung indah plaza, dekat juga dengan kuliner sepanjang jalan riau",2017-11-25
6864,Traveloka,Hotel Santika Bandung,"alhamdulillah, ini memuaskan dan sesuai harapan.","Alhamdulillah, ini memuaskan dan sesuai harapan.",2017-11-25
6865,Traveloka,Hotel Santika Bandung,"bagus location, breakfastnya banyak variasi, kurangnya washtafel sempat mampet jadi buat menggenang","Good location, breakfastnya banyak variasi, kurangnya washtafel sempat mampet jadi buat menggenang",2017-11-25
6866,Traveloka,Hotel Santika Bandung,"hotel lama perlu direnovasi, kami mendapat free upgrade menjadi kamar executive jadi lebih luas ada ruang tamu terpisah.","Hotel lama perlu direnovasi, kami mendapat free upgrade menjadi kamar executive jadi lebih luas ada ruang tamu terpisah.",2017-11-25
6867,Traveloka,Hotel Santika Bandung,"secara keseluruhan bagus, lokasi bagus (dekat persimpangan bip dan riau), kolam renang bersih, ruangan besar, cuci mobil gratis dengan layanan hotel.","Secara keseluruhan bagus, lokasi bagus (dekat persimpangan BIP dan riau), kolam renang bersih, ruangan besar, cuci mobil gratis dengan layanan hotel.",2017-11-25
6868,Traveloka,Hotel Santika Bandung,ini adalah hotel yang bagus untuk liburan keluarga dan sarapan yang baik,Ini adalah hotel yang bagus untuk liburan keluarga dan sarapan yang baik,2017-11-25
6869,Traveloka,Hotel Santika Bandung,santika the best buat liburan keluarga,Santika the best buat liburan keluarga,2017-11-25
6870,Traveloka,Hotel Santika Bandung,waktu datang parkir basement penuh namun langsung di bantu.,Waktu datang parkir basement penuh namun langsung di bantu.,2017-11-25
6871,Traveloka,Hotel Santika Bandung,"nyaman dan puas, bersih serta pelayanan yang bagus, untuk makanan juga enak enak.","Nyaman dan puas, bersih serta pelayanan yang bagus, untuk makanan juga enak enak.",2017-11-25
6872,Traveloka,Hotel Santika Bandung,"suhu kamar dingin sekali walaupun sudah dimatikan air conditioner, ternyata masih ada udara masuk dari celah jendela kamar 103. selain itu tidak ada masalah. sangat baik","Suhu kamar dingin sekali walaupun sudah dimatikan AC, ternyata masih ada udara masuk dari celah jendela kamar 103. Selain itu tidak ada masalah. sangat baik",2017-11-25
6873,Traveloka,Hotel Santika Bandung,"di tengah kota, startegis, bersih, pelayanan bagus, cuma lift dan beberapa bagian perlu di permodern. saya akan menginap disana lagi.","Di tengah kota,startegis, bersih, pelayanan bagus, cuma lift dan beberapa bagian perlu di permodern. Saya akan menginap disana lagi.",2017-11-25
6874,Traveloka,Hotel Santika Bandung,"dekat dengan pusat perbelanjaan, tempat yang bagus","Dekat dengan pusat perbelanjaan, tempat yang bagus",2017-11-25
6875,Traveloka,Hotel Santika Bandung,lokasinya di pusat kota dekat dengan bip. sangat mudah untuk akses kemanapun mengingat bandung sekarang sudah rawan macet,Lokasinya di pusat kota & dekat dengan BIP. Sangat mudah untuk akses kemanapun mengingat Bandung sekarang sudah rawan macet,2017-11-18
6876,Traveloka,Hotel Santika Bandung,"lokasi strategis, breakfast enak, cuma room, kurang bersih.","Lokasi strategis, breakfast enak, cuma room, kurang bersih.",2017-11-18
6877,Traveloka,Hotel Santika Bandung,"kamar bagus, banyak pilihan makanan dan pelayanannya ramah.","Kamar bagus, banyak pilihan makanan dan pelayanannya ramah.",2017-11-18
6878,Traveloka,Hotel Santika Bandung,bersih dan sarapan banyak variasinya,Bersih dan sarapan banyak variasinya,2017-11-18
6879,Traveloka,Hotel Santika Bandung,hotelnya nyaman walau sudah agak tua. mungkin kalau direnovasi akan lebih baik. selebihnya baik.,Hotelnya nyaman walau sudah agak tua. Mungkin kalau direnovasi akan lebih baik. selebihnya ok.,2017-11-18
6880,Traveloka,Hotel Santika Bandung,sarapannya tolong diperhatikan. masa jam 9 sudah banyak yang kosong makannya,Sarapannya tolong diperhatikan. Masa jam 9 udah banyak yang kosong makannya,2017-11-18
6881,Traveloka,Hotel Santika Bandung,"officernya ramah, makanannya selalu enak","Officernya ramah, makanannya selalu enak",2017-11-18
6882,Traveloka,Hotel Santika Bandung,"hotel yang bersih dan nyaman, hanya bentuk bangunan lama saja. menu sarapan variatif dan sesuai dengan lidah orang jawa.","Hotel yang bersih dan nyaman, hanya bentuk bangunan lama saja. Menu sarapan variatif dan sesuai dengan lidah orang jawa.",2017-11-11
6883,Traveloka,Hotel Santika Bandung,cukup menyenangkan. sayang dapat kamar pohok jauh dari lift,cukup menyenangkan..sayang dapat kamar pohok jauh dari lift,2017-11-11
6884,Traveloka,Hotel Santika Bandung,a bagus ruangan dan lokasi yang besar. makanan sudah besar. tidak sabar untuk mengunjungi santika lagi.,A nice ruangan dan lokasi yang besar. Makanan sudah besar. Tidak sabar untuk mengunjungi Santika lagi.,2017-11-11
6885,Traveloka,Hotel Santika Bandung,"sarapan sangat baik, sangat menyenangkan","Sarapan sangat oke, sangat menyenangkan",2017-11-11
6886,Traveloka,Hotel Santika Bandung,kalau ke bandung saya dan keluarga selalu menginap di hotel santika. pelayanan nya bagus dan sangat memuaskan. staf hotel nya juga ramah-ramah banget breakfast nya juga enak. recommended dech,Kalau ke bandung saya dan keluarga selalu menginap di hotel santika.pelayanan nya bagus dan sangat memuaskan.staf hotel nya juga ramah-ramah banget 😊breakfast nya juga enak. Recommended dech,2017-11-11
6887,Traveloka,Hotel Santika Bandung,hanya apa yang saya butuhkan lokasi yang besar,Hanya apa yang saya butuhkan Lokasi yang besar,2017-11-11
6888,Traveloka,Hotel Santika Bandung,"lokasi hotel berada di jalan yang ramai. awalnya saya kaget gedungnya sudah cukup tua dibanding hotel santika di kampung halaman saya. aku merokok kamar karena tidak merokok ruangan itu tidak tersedia sehingga baunya tidak enak, tapi setelah perawatan udara terasa segar. ruangannya besar, bersih meski tak ada pemandangan di jendelaku. saya suka kolam renang, tapi airnya sangat dingin. makanannya bervariasi dan lezat. saya akan mempertimbangkan hotel ini ketika saya perlu untuk tinggal lagi.","Lokasi hotel berada di jalan yang ramai. Awalnya saya kaget gedungnya sudah cukup tua dibanding Hotel Santika di kampung halaman saya. Aku merokok kamar karena tidak merokok ruangan itu tidak tersedia sehingga baunya tidak enak, tapi setelah perawatan udara terasa segar. Ruangannya besar, bersih meski tak ada pemandangan di jendelaku. Saya suka kolam renang, tapi airnya sangat dingin. Makanannya bervariasi dan lezat. Saya akan mempertimbangkan hotel ini ketika saya perlu untuk tinggal lagi.",2017-11-11
6889,Traveloka,Hotel Santika Bandung,perlu segera direnovasi. harga 800 rb. ga sesuai. room condition!,perlu segera direnovasi..harga 800 rb..ga sesuai ..room condition!,2017-11-04
6890,Traveloka,Hotel Santika Bandung,hotel yang bagus dengan kamar yang luas dan lingkungan yang hijau. senang kembali,Hotel yang bagus dengan kamar yang luas dan lingkungan yang hijau. Senang kembali,2017-11-04
6891,Traveloka,Hotel Santika Bandung,"saya hanya mengeluh sirloin steak yang aku memesan untuk menengah-baik, berubah menjadi sangat baik dimasak dan sangat keras steak.","Saya hanya mengeluh Sirloin Steak yang aku memesan untuk menengah-baik, berubah menjadi sangat baik dimasak dan sangat keras steak.",2017-11-04
6892,Traveloka,Hotel Santika Bandung,"layanan cs, kafe serta parkir sangat memuaskan","Layanan CS, kafe serta parkir sangat memuaskan",2017-11-04
6893,Traveloka,Hotel Santika Bandung,"kamar baik, permintaan yang ditulis di website diakomodir, nyaman, strategis.","Kamar baik, permintaan yang ditulis di website diakomodir, nyaman, strategis.",2017-11-04
6894,Traveloka,Hotel Santika Bandung,"hotel yang nyaman, saya mendapat ruangan besar, dekat supermarket dan anda bisa menemukan makanan jalanan 24 jam.","Hotel yang nyaman, saya mendapat ruangan besar, dekat supermarket dan Anda bisa menemukan makanan jalanan 24 jam.",2017-11-04
6895,Traveloka,Hotel Santika Bandung,recommended! pasti akan menginap lagi di sana,Recommended! pasti akan menginap lagi di sana,2017-11-04
6896,Traveloka,Hotel Santika Bandung,"nyaman, lokasi paling strategis. mau kemana-mana mudah","Nyaman, lokasi paling strategis. Mau kemana-mana mudah",2017-11-04
6897,Traveloka,Hotel Santika Bandung,kualitas pelayanan baik dan menjadi pengalaman yang menyenangkan. hanya saja disayangkan di restoran area smoking sangat dekat dengan non smoking jadi cukup mengganggu.,Kualitas pelayanan baik dan menjadi pengalaman yang menyenangkan. Hanya saja disayangkan di restoran area smoking sangat dekat dengan non smoking jadi cukup mengganggu.,2017-11-04
6898,Traveloka,Hotel Santika Bandung,pengalaman bagus tapi bangunannya sudah tua.,Pengalaman bagus tapi bangunannya sudah tua.,2017-10-28
6899,Traveloka,Hotel Santika Bandung,saya enjoy menginap di hotel ini,Saya enjoy menginap di hotel ini,2017-10-28
6900,Traveloka,Hotel Santika Bandung,"tempatnya stategis dekat dengan pusat belanja, mall, kuliner dan bersih","Tempatnya stategis dekat dengan pusat belanja, mall, kuliner dan bersih",2017-10-28
6901,Traveloka,Hotel Santika Bandung,nyaman dan bersih. cocok untuk keluarga,Nyaman dan Bersih. Cocok untuk Keluarga,2017-10-28
6902,Traveloka,Hotel Santika Bandung,baik hotelnya nyaman di tengah kota.,Oke hotelnya nyaman di tengah kota.,2017-10-21
6903,Traveloka,Hotel Santika Bandung,"hotel sangat baik, pelayanan ramah, yang utama lokasi sangat strategis hanya beberapa meter ke bip mall.","Hotel sangat baik, pelayanan ramah, yang utama lokasi sangat strategis hanya beberapa meter ke BIP mall.",2017-10-14
6904,Traveloka,Hotel Santika Bandung,baik untuk rekreasi dan belanja,Oke untuk rekreasi dan belanja,2017-10-14
6905,Traveloka,Hotel Santika Bandung,"nyaman dan strategis, harga affordable.","Nyaman dan strategis, harga affordable.",2017-10-14
6906,Traveloka,Hotel Santika Bandung,hotel bersih. pelayanan ramah. dan keluarga cukup puas. kemungkinan liburan mendatang kembali ke hotel santika. terima kasih you.,Hotel bersih.. pelayanan ramah.. dan keluarga cukup puas.. kemungkinan liburan mendatang kembali ke hotel Santika... Thank you..,2017-10-07
6907,Traveloka,Hotel Santika Bandung,cukup bagus pelayanannya lumayanlah,Cukup bagus pelayanannya lumayanlah,2017-10-07
6908,Traveloka,Hotel Santika Bandung,awalnya saya ditempatkan di kamar yang paling ujung yang jauh dari lift. membuat saya berpikir apa karena saya belum pernah ke santika jadi diperlakukan seperti ini. menurut front linenya yang bertugas memblok kamar bagi para tamu adalah bagian reservasinya. untuk kolam renangnya airnya dingin dan tempat ganti bajunya masih harus naik turun tangga. shower bilasnya airnya kayak hujan gerimis. kalau dari parkiran ke lobby ada lift tapi kalau dari lobby ke parkiran harus lewat tangga karena liftnya tidak bisa ke parkiran basement walaupun di liftnya ada tombol basementnya. aneh kan? lokasinya dan makanannya lumayan lah.,Awalnya saya ditempatkan di kamar yang paling ujung yang jauh dari lift. Membuat saya berpikir apa karena saya belum pernah ke santika jadi diperlakukan seperti ini. Menurut front linenya yang bertugas memblok kamar bagi para tamu adalah bagian reservasinya. Untuk kolam renangnya airnya dingin dan tempat ganti bajunya masih harus naik turun tangga. Shower bilasnya airnya kayak hujan gerimis. Kalau dari parkiran ke lobby ada lift tapi kalau dari lobby ke parkiran harus lewat tangga karena liftnya tidak bisa ke parkiran basement walaupun di liftnya ada tombol basementnya. Aneh kan? Lokasinya dan makanannya lumayan lah.,2017-10-07
6909,Traveloka,Hotel Santika Bandung,upgrade ruangan sangat menyenangkan. terima kasih,Upgrade ruangan sangat menyenangkan. Terima kasih,2017-10-07
6910,Traveloka,Hotel Santika Bandung,"lokasi strategis dan kapasitas parkir luas. mobil yang diparkir diberikan service car cleaning. kolam renang cukup luas dan cocok untuk keluarga. kamarnya leluasa dan nyaman, suasana hotelnya sejuk.","Lokasi strategis dan kapasitas parkir luas. Mobil yang diparkir diberikan service car cleaning. Kolam renang cukup luas dan cocok untuk keluarga. Kamarnya leluasa dan nyaman, suasana hotelnya sejuk.",2017-10-07
6911,Traveloka,Hotel Santika Bandung,dari makan pagi siang hingga malam kurang variasi dalam pemilihan menu,Dari makan pagi siang hingga malam kurang variasi dalam pemilihan menu,2017-10-07
6912,Traveloka,Hotel Santika Bandung,"lokasi sangat pas di bandung pusat, jadi untuk akses perjalanan sangat baik.","Lokasi sangat pas di bandung pusat, jadi untuk akses perjalanan sangat oke.",2017-09-30
6913,Traveloka,Hotel Santika Bandung,"cukup baik. lokasi terbaik, nyaman.","Cukup baik. Lokasi terbaik, nyaman.",2017-09-30
6914,Traveloka,Hotel Santika Bandung,"tempat nyaman, privacy baik, acces dekat fo dan mall.","Tempat nyaman, privacy ok, acces dekat FO dan mall.",2017-09-23
6915,Traveloka,Hotel Santika Bandung,"ini adalah ke-3 kalinya kami tinggal di hotel ini. cukup tua tapi bersih dan nyaman, dan pelayanan yang baik selama check-in dan out, lokasi strategis di tengah kota. pasti akan kembali lagi.","Ini adalah ke-3 kalinya kami tinggal di hotel ini. Cukup tua tapi bersih dan nyaman, dan pelayanan yang baik selama check-in dan out, lokasi strategis di tengah kota. Pasti akan kembali lagi.",2017-09-23
6916,Traveloka,Hotel Santika Bandung,"hotelnya nyaman dan sejuk, lokasinya strategis.","Hotelnya nyaman dan sejuk, lokasinya strategis.",2017-09-16
6917,Traveloka,Hotel Santika Bandung,"hotel yang bagus, pelayanan yang baik, menu sarapan yang luar biasa, dekat pusat perbelanjaan","Hotel yang bagus, pelayanan yang baik, menu sarapan yang luar biasa, dekat pusat perbelanjaan",2017-09-16
6918,Traveloka,Hotel Santika Bandung,"menyenangkan, lokasi hotel di tengah kota.","Menyenangkan, lokasi hotel di tengah kota.",2017-09-16
6919,Traveloka,Hotel Santika Bandung,"pelayanan, kebersihan, kenyamanan, lokasi dan sarapan paginya serta kolam renangnya cukup memuaskan","Pelayanan, kebersihan, kenyamanan, lokasi dan sarapan paginya serta kolam renangnya cukup memuaskan",2017-09-16
6920,Traveloka,Hotel Santika Bandung,kamar superior ditingkatkan ke kamar executive.,Kamar Superior ditingkatkan ke kamar Executive ...,2017-09-16
6921,Traveloka,Hotel Santika Bandung,hotel tua tapi secara keseluruhan bagus untuk menginap,Hotel tua tapi secara keseluruhan bagus untuk menginap,2017-09-16
6922,Traveloka,Hotel Santika Bandung,dekat dengan rs borromeus. dan ada kolam renang,Dekat dengan Rs borromeus. Dan ada kolam renang,2017-09-09
6923,Traveloka,Hotel Santika Bandung,"kamar, fasilitas, dan makanan yang sangat bagus.","Kamar, fasilitas, dan makanan yang sangat bagus.",2017-09-09
6924,Traveloka,Hotel Santika Bandung,"semua staf hotel ramah dan membantu. makanan juga baik, banyak disediakan makanan daerah di buffet breakfast. kekurangan hanya hotel sudah tua","Semua staff hotel ramah dan helpful. Makanan juga oke, banyak disediakan makanan daerah di buffet breakfast. Kekurangan hanya hotel sudah tua",2017-09-09
6925,Traveloka,Hotel Santika Bandung,nyaman dan tempat strategis di tengah kota.,Nyaman dan tempat strategis di tengah kota.,2017-09-09
6926,Traveloka,Hotel Santika Bandung,"sepertinya hotel ini cukup tua, terlihat dari model bangunan gedung dan lift. kamar cukup luas, nyaman, saya menginap 2 malam, tapi sayang ada nyamuk lumayan banyak saat malam yang pertama. makanan lumayan enak, cukup tinggi harganya untuk hotel bintang 3, namun lokasi bagus, dekat kemana-mana.","Sepertinya hotel ini cukup tua, terlihat dari model bangunan gedung dan lift. Kamar cukup luas, nyaman, saya menginap 2 malam, tapi sayang ada nyamuk lumayan banyak saat malam yang pertama. Makanan lumayan enak, cukup tinggi harganya untuk hotel bintang 3, namun lokasi bagus, dekat kemana-mana.",2017-09-09
6927,Traveloka,Hotel Santika Bandung,keseluruhan semuanya baik. jaga pekerjaan bagus,Keseluruhan semuanya baik. Jaga pekerjaan bagus,2017-09-02
6928,Traveloka,Hotel Santika Bandung,recommended buat kegiatan bisnis karena dekat dengan pusat keramaian,Recommended buat kegiatan bisnis karena dekat dengan pusat keramaian,2017-09-02
6929,Traveloka,Hotel Santika Bandung,dekat dengan masjid dan pusat keramaian cocok banget buat singgah,Dekat dengan Masjid dan pusat keramaian cocok banget buat singgah,2017-09-02
6930,Traveloka,Hotel Santika Bandung,memuaskan dan nyaman di juga kenyamanan nya,Memuaskan Dan nyaman Di juga kenyamanan nya,2017-09-02
6931,Traveloka,Hotel Santika Bandung,"makanannya biasa saja, tidak seperti makanan hotel","Makanannya biasa saja, tidak seperti makanan hotel",2017-09-02
6932,Traveloka,Hotel Santika Bandung,hotel yang bagus dengan pelayanan yang baik.,Hotel yang bagus dengan pelayanan yang baik.,2017-09-02
6933,Traveloka,Hotel Santika Bandung,"tempat tidurnya keras, padahal tempatnya bagus.","Tempat tidurnya keras, padahal tempatnya bagus.",2017-09-02
6934,Traveloka,Hotel Santika Bandung,besar. nyaman. strategis. kenyamanan. pelayanan yang baik,Besar. nyaman. strategis. kenyamanan. Pelayanan yang baik,2017-09-02
6935,Traveloka,Hotel Santika Bandung,sangat nyaman dan dekat dengan pusat perbelanjaan,Sangat nyaman dan dekat dengan pusat perbelanjaan,2017-09-02
6936,Traveloka,Hotel Santika Bandung,bagus tapi acnya tidak cukup bagus,Bagus tapi ACnya tidak cukup keren,2017-09-02
6937,Traveloka,Hotel Santika Bandung,nyaman buat liburan keluarga,Nyamaaannn buat liburan keluarga,2017-09-02
6938,Traveloka,Hotel Santika Bandung,kelebihan: 1. lokasi hotel strategis untuk kulineri. 2. menu sarapan cukup bervariasi. kekurangan: 1. sandal kamar kanan semua. 2. shower kloset bocor buruk.,Kelebihan: 1. Lokasi hotel strategis untuk kulineri. 2. Menu sarapan cukup bervariasi. Kekurangan: 1. Sandal kamar kanan semua. 2. Shower kloset bocor parah.,2017-09-02
6939,Traveloka,Hotel Santika Bandung,hotelnya cukup bersih nyaman,Hotelnya cukup bersih & nyaman,2017-09-02
6940,Traveloka,Hotel Santika Bandung,lokasi strategis dan staf yang ramah,Lokasi strategis dan staf yang ramah,2017-09-02
